Solution_ID,Check_Type,Story,Value
Sol #13,Wind_Disp_Y,3,0.0283378067414642
Sol #13,Wind_Disp_Y,4,0.0356403631376708
Sol #14,Seismic_Drift_X,1,0.0014884907935838114
Sol #14,Seismic_Drift_X,2,0.0020245957859444034
Sol #14,Seismic_Drift_X,3,0.0020556874156115765
Sol #14,Seismic_Drift_X,4,0.0012014349856293138
Sol #14,Seismic_Drift_Y,1,0.0017632520050738425
Sol #14,Seismic_Drift_Y,2,0.0026601830977721766
Sol #14,Seismic_Drift_Y,3,0.002879278793369222
Sol #14,Seismic_Drift_Y,4,0.0016296911089466078
Sol #14,Wind_Disp_X,1,0.007862238584011232
Sol #14,Wind_Disp_X,2,0.018561518654485257
Sol #14,Wind_Disp_X,3,0.02773263527358778
Sol #14,Wind_Disp_X,4,0.032370773159435026
Sol #14,Wind_Disp_Y,1,0.007183627546618732
Sol #14,Wind_Disp_Y,2,0.018011996925412346
Sol #14,Wind_Disp_Y,3,0.029025747642095513
Sol #14,Wind_Disp_Y,4,0.0345904449981633
Sol #15,Seismic_Drift_X,1,0.0013792970014600116
Sol #15,Seismic_Drift_X,2,0.0018744397739659398
Sol #15,Seismic_Drift_X,3,0.0027631449272042087
Sol #15,Seismic_Drift_X,4,0.001783337883226488
Sol #15,Seismic_Drift_Y,1,0.0015975838105011196
Sol #15,Seismic_Drift_Y,2,0.0023592322430245685
Sol #15,Seismic_Drift_Y,3,0.003065165153012783
Sol #15,Seismic_Drift_Y,4,0.0020847304826804545
Sol #15,Wind_Disp_X,1,0.007273798017278995
Sol #15,Wind_Disp_X,2,0.017164120482680807
Sol #15,Wind_Disp_X,3,0.02792387430255883
Sol #15,Wind_Disp_X,4,0.03587620401098758
Sol #15,Wind_Disp_Y,1,0.006507874103745172
Sol #15,Wind_Disp_Y,2,0.016121350707742083
Sol #15,Wind_Disp_Y,3,0.027550484292183024
Sol #15,Wind_Disp_Y,4,0.035478223119151865
Sol #16,Seismic_Drift_X,1,0.001359430632591526
Sol #16,Seismic_Drift_X,2,0.0017370254309698636
Sol #16,Seismic_Drift_X,3,0.002450447401770235
Sol #16,Seismic_Drift_X,4,0.0016919514056888277
Sol #16,Seismic_Drift_Y,1,0.0015691990511420835
Sol #16,Seismic_Drift_Y,2,0.00217104847783861
Sol #16,Seismic_Drift_Y,3,0.0034283787452760502
Sol #16,Seismic_Drift_Y,4,0.0022668408908904066
Sol #16,Wind_Disp_X,1,0.007156710467808993
Sol #16,Wind_Disp_X,2,0.016321434300223064
Sol #16,Wind_Disp_X,3,0.029616217234702594
Sol #16,Wind_Disp_X,4,0.037552958844615535
Sol #16,Wind_Disp_Y,1,0.006392279000599036
Sol #16,Wind_Disp_Y,2,0.015179972325988538
Sol #16,Wind_Disp_Y,3,0.029215526045479716
Sol #16,Wind_Disp_Y,4,0.03778164557296752
Sol #17,Seismic_Drift_X,1,0.0011992878080995955
Sol #17,Seismic_Drift_X,2,0.0017705970475973688
Sol #17,Seismic_Drift_X,3,0.002593997513632774
Sol #17,Seismic_Drift_X,4,0.0018510999324187769
Sol #17,Seismic_Drift_Y,1,0.0018935872591954713
Sol #17,Seismic_Drift_Y,2,0.0026714399434706613
Sol #17,Seismic_Drift_Y,3,0.0031786824426750194
Sol #17,Seismic_Drift_Y,4,0.0022579905017771143
Sol #17,Wind_Disp_X,1,0.006402323025178134
Sol #17,Wind_Disp_X,2,0.015843447059318297
Sol #17,Wind_Disp_X,3,0.02779977813154607
Sol #17,Wind_Disp_X,4,0.03641292964776342
Sol #17,Wind_Disp_Y,1,0.007713140445780582
Sol #17,Wind_Disp_Y,2,0.018581380911575466
Sol #17,Wind_Disp_Y,3,0.03020630504557776
Sol #17,Wind_Disp_Y,4,0.038989127685007785
Sol #18,Seismic_Drift_X,1,0.0011951772426795
Sol #18,Seismic_Drift_X,2,0.0013911527481908822
Sol #18,Seismic_Drift_X,3,0.0018063886053861049
Sol #18,Seismic_Drift_X,4,0.000971197089090747
Sol #18,Seismic_Drift_Y,1,0.0014912638835592826
Sol #18,Seismic_Drift_Y,2,0.00190148927915144
Sol #18,Seismic_Drift_Y,3,0.002795029231375639
Sol #18,Seismic_Drift_Y,4,0.0014644515238315375
Sol #18,Wind_Disp_X,1,0.006265433962039301
Sol #18,Wind_Disp_X,2,0.013427709769899992
Sol #18,Wind_Disp_X,3,0.023027597702819966
Sol #18,Wind_Disp_X,4,0.028306766030991467
Sol #18,Wind_Disp_Y,1,0.0060739045697628
Sol #18,Wind_Disp_Y,2,0.013804564430089872
Sol #18,Wind_Disp_Y,3,0.024319663937714425
Sol #18,Wind_Disp_Y,4,0.030332868720389303
Sol #19,Seismic_Drift_X,1,0.0013440128362461174
Sol #19,Seismic_Drift_X,2,0.0015678815607099942
Sol #19,Seismic_Drift_X,3,0.00197106395059142
Sol #19,Seismic_Drift_X,4,0.0012559366570568838
Sol #19,Seismic_Drift_Y,1,0.001973136711012001
Sol #19,Seismic_Drift_Y,2,0.00230984358385531
Sol #19,Seismic_Drift_Y,3,0.00281461968921204
Sol #19,Seismic_Drift_Y,4,0.001743091928534596
Sol #19,Wind_Disp_X,1,0.007165134442433058
Sol #19,Wind_Disp_X,2,0.015614757178307103
Sol #19,Wind_Disp_X,3,0.0258328142043614
Sol #19,Wind_Disp_X,4,0.03224225569899252
Sol #19,Wind_Disp_Y,1,0.008033226686086928
Sol #19,Wind_Disp_Y,2,0.017460072357022134
Sol #19,Wind_Disp_Y,3,0.028982000666985242
Sol #19,Wind_Disp_Y,4,0.03593128436482514
Sol #20,Seismic_Drift_X,1,0.0008696388664360744
Sol #20,Seismic_Drift_X,2,0.0014033168669431327
Sol #20,Seismic_Drift_X,3,0.0027646496899887585
Sol #20,Seismic_Drift_X,4,0.0014313391119441634
Sol #20,Seismic_Drift_Y,1,0.0017956800424787861
Sol #20,Seismic_Drift_Y,2,0.0023820402480087778
Sol #20,Seismic_Drift_Y,3,0.003289754019636865
Sol #20,Seismic_Drift_Y,4,0.0017121651183693628
Sol #20,Wind_Disp_X,1,0.004776018796257935
Sol #20,Wind_Disp_X,2,0.011759938575186616
Sol #20,Wind_Disp_X,3,0.026666231060713513
Sol #20,Wind_Disp_X,4,0.034398275489583546
Sol #20,Wind_Disp_Y,1,0.007314011083790325
Sol #20,Wind_Disp_Y,2,0.016507844292160557
Sol #20,Wind_Disp_Y,3,0.029553105670194993
Sol #20,Wind_Disp_Y,4,0.03657630184225997
Sol #21,Seismic_Drift_X,1,0.0011293777062378915
Sol #21,Seismic_Drift_X,2,0.0015466081973658982
Sol #21,Seismic_Drift_X,3,0.0021091167428183965
Sol #21,Seismic_Drift_X,4,0.0013179159596676893
Sol #21,Seismic_Drift_Y,1,0.001603338907035173
Sol #21,Seismic_Drift_Y,2,0.00210255540710554
Sol #21,Seismic_Drift_Y,3,0.0024048282879258823
Sol #21,Seismic_Drift_Y,4,0.0015061559959675865
Sol #21,Wind_Disp_X,1,0.006100721917005901
Sol #21,Wind_Disp_X,2,0.014427638588456209
Sol #21,Wind_Disp_X,3,0.0250327260581289
Sol #21,Wind_Disp_X,4,0.030842564783363235
Sol #21,Wind_Disp_Y,1,0.006529649895956733
Sol #21,Wind_Disp_Y,2,0.015074373091212878
Sol #21,Wind_Disp_Y,3,0.024272135589974663
Sol #21,Wind_Disp_Y,4,0.029409740745831466
Sol #22,Seismic_Drift_X,1,0.0009856876275255069
