gen,nevals,avg,max,min,std,success_rate,valid_ratio,avg_cost,max_cost,min_cost,std_cost,avg_co2,max_co2,min_co2,std_co2,avg_dcr,max_dcr,min_dcr,std_dcr,best_margins,min_AM_str,min_AM_drift,min_AM_wind,min_AM_defl,min_AM_hier,min_NM_str,min_NM_drift,min_NM_wind,min_NM_defl,min_NM_hier,hof_avg_cost,hof_max_cost,hof_min_cost,hof_std_cost,hof_avg_co2,hof_max_co2,hof_min_co2,hof_std_co2,hof_avg_dcr,hof_max_dcr,hof_min_dcr,hof_std_dcr,hof_size,sep1,sep2,sep3,sep4,sep5
157,83,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
158,79,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
159,82,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
160,77,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
161,84,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
162,86,[0.32728579 0.59203657],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.05612944 0.02564375],100.0,100.0,28394894.628904,52405576.156560056,27798694.29996,3180536.9574656757,85303.06042462008,157055.59434080016,83467.97030440008,9592.537702605887,0.5920365661789354,0.5968319078104627,0.37807387973717804,0.025643751757941407,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
163,86,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
164,82,[0.32621018 0.59116627],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.05100299 0.02856998],100.0,100.0,28342176.614508,52405576.156560056,27798694.29996,2893915.6696097576,85096.08546402007,157055.59434080016,83467.97030440008,8704.855400117469,0.5911662706098229,0.5968319078104627,0.37807387973717804,0.028569978345397703,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
165,83,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
166,88,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
167,79,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
168,75,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
169,80,[0.32187876 0.59401026],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04386663 0.02260074],100.0,100.0,28098847.530550804,52405576.156560056,27798694.29996,2501480.910904474,84350.12670321208,157055.59434080016,83467.97030440008,7450.702831063523,0.5940102581554672,0.5968319078104627,0.37807387973717804,0.022600739784957916,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
170,88,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
171,78,[0.32678905 0.59154104],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.05347654 0.02733218],100.0,100.0,28374526.566446,52405576.156560056,27798694.29996,3039767.5915390207,85196.25896260807,157055.59434080016,83467.97030440008,9110.900915629325,0.5915410444152408,0.5968319078104627,0.37807387973717804,0.02733218482336255,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
172,80,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
173,86,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
174,84,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
175,82,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
176,95,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
177,82,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
178,78,[0.32762946 0.59232681],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.0610511  0.02540542],100.0,100.0,28422348.258383203,52405576.156560056,27798694.29996,3498933.1492163427,85339.27369779207,157055.59434080016,83467.97030440008,10322.146538192805,0.592326805436118,0.5968319078104627,0.37807387973717804,0.025405416265465636,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
179,84,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
180,77,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
181,80,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
182,88,[0.32097507 0.59464433],[0.74907971 0.59683191],[0.31665078 0.37807388],[0.04302614 0.02176615],100.0,100.0,28044763.118526,52405576.156560056,27798694.29996,2448353.8313683886,84203.84654476406,157055.59434080016,83467.97030440008,7321.876144274322,0.59464432752973,0.5968319078104627,0.37807387973717804,0.021766148969913555,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32093711.03602119,52405576.156560056,27798694.29996,5618540.026496139,95725.38197788245,157055.59434080016,83467.97030440008,17064.429728740346,0.531620494060178,0.5968319078104627,0.37807387973717804,0.05433397208940737,17,|,|,|,|,|
183,86,[0.32178345 0.59433599],[0.74907971 0.59683191],[0.31318609 0.37807388],[0.04362188 0.02186027],100.0,100.0,28089476.962465204,52405576.156560056,27529453.430200007,2480440.8343245653,84345.03881869206,157055.59434080016,83081.64213480006,7428.644172302812,0.5943359908586716,0.5968319078104627,0.37807387973717804,0.02186027353918815,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31868588.69301335,52405576.156560056,27529453.430200007,5539954.363082581,95085.88792117787,157055.59434080016,83081.64213480006,16793.394477160047,0.5347728325085814,0.595680473049589,0.37807387973717804,0.05437064745624828,18,|,|,|,|,|
184,82,[0.32168751 0.59426737],[0.74907971 0.6120684 ],[0.30442121 0.37807388],[0.04373536 0.02192551],100.0,100.0,28077575.196696807,52405576.156560056,26955144.98495997,2489685.7252947646,84346.87752584806,157055.59434080016,81803.14041440001,7441.247660200618,0.5942673653714103,0.6120683987410345,0.37807387973717804,0.02192551307192251,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31609986.392589495,52405576.156560056,26955144.98495997,5502683.553154496,94386.79594713692,157055.59434080016,81803.14041440001,16612.410206216926,0.5388410202050263,0.6120683987410345,0.37807387973717804,0.05566401236283561,19,|,|,|,|,|
185,78,[0.32396395 0.59255764],[0.74907971 0.6120684 ],[0.30442121 0.37807388],[0.04813047 0.02455891],100.0,100.0,28172194.331198007,52405576.156560056,26955144.98495997,2746439.59034378,84832.73076374405,157055.59434080016,81803.14041440001,8173.947204211262,0.5925576374169282,0.6120683987410345,0.37807387973717804,0.02455891384644099,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31609986.392589495,52405576.156560056,26955144.98495997,5502683.553154496,94386.79594713692,157055.59434080016,81803.14041440001,16612.410206216926,0.5388410202050263,0.6120683987410345,0.37807387973717804,0.05566401236283561,19,|,|,|,|,|
186,93,[0.32391212 0.59185464],[0.74907971 0.6120684 ],[0.30095651 0.37807388],[0.05071167 0.02582393],100.0,100.0,28125365.22062361,52405576.156560056,26685904.11519998,2892142.5169543,84947.64057263207,157055.59434080016,81416.81224479999,8617.423112717996,0.5918546350205104,0.6120683987410345,0.37807387973717804,0.025823933423801574,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31565525.27879581,52405576.156560056,26685904.11519998,5534491.166936683,94333.44436187379,157055.59434080016,81416.81224479999,16647.99872567655,0.5387739057265435,0.6109159247222357,0.37807387973717804,0.05557886775516191,19,|,|,|,|,|
187,83,[0.31924099 0.59293351],[0.74907971 0.61091592],[0.30095651 0.37807388],[0.04561858 0.02364982],100.0,100.0,27864925.599338803,52405576.156560056,26685904.11519998,2603648.0268464335,84137.61320425206,157055.59434080016,81416.81224479999,7743.546890731254,0.592933513093054,0.6109159247222357,0.37807387973717804,0.023649823437120247,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31565525.27879581,52405576.156560056,26685904.11519998,5534491.166936683,94333.44436187379,157055.59434080016,81416.81224479999,16647.99872567655,0.5387739057265435,0.6109159247222357,0.37807387973717804,0.05557886775516191,19,|,|,|,|,|
188,76,[0.31754502 0.59350441],[0.74907971 0.59568047],[0.31318609 0.37807388],[0.04337087 0.02165158],100.0,100.0,27778214.657463606,52405576.156560056,27529453.430200007,2475142.9596650745,83821.38165686006,157055.59434080016,83081.64213480006,7360.315311809561,0.5935044071164648,0.595680473049589,0.37807387973717804,0.021651582657741836,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31565525.27879581,52405576.156560056,26685904.11519998,5534491.166936683,94333.44436187379,157055.59434080016,81416.81224479999,16647.99872567655,0.5387739057265435,0.6109159247222357,0.37807387973717804,0.05557886775516191,19,|,|,|,|,|
189,79,[0.31754502 0.59350441],[0.74907971 0.59568047],[0.31318609 0.37807388],[0.04337087 0.02165158],100.0,100.0,27778214.657463606,52405576.156560056,27529453.430200007,2475142.9596650745,83821.38165686006,157055.59434080016,83081.64213480006,7360.315311809561,0.5935044071164648,0.595680473049589,0.37807387973717804,0.021651582657741836,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31565525.27879581,52405576.156560056,26685904.11519998,5534491.166936683,94333.44436187379,157055.59434080016,81416.81224479999,16647.99872567655,0.5387739057265435,0.6109159247222357,0.37807387973717804,0.05557886775516191,19,|,|,|,|,|
190,75,[0.31923899 0.59296923],[0.74907971 0.59568047],[0.31235336 0.37807388],[0.04575004 0.0218814 ],100.0,100.0,27874606.211759605,52405576.156560056,27400021.473880004,2610697.2611099365,84109.65493434806,157055.59434080016,83081.64213480006,7764.839607095306,0.5929692285115465,0.595680473049589,0.37807387973717804,0.02188139723782174,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31379650.815502018,52405576.156560056,26685904.11519998,5455391.699857148,93841.38009396009,157055.59434080016,81416.81224479999,16367.243050843705,0.5410641571850566,0.6109159247222357,0.37807387973717804,0.05507532861521665,20,|,|,|,|,|
191,79,[0.32045363 0.5924741 ],[0.74907971 0.59568047],[0.31235336 0.37807388],[0.04650572 0.02208836],100.0,100.0,27939450.374302406,52405576.156560056,27400021.473880004,2652725.2665684624,84328.40412052807,157055.59434080016,83081.64213480006,7897.307795642504,0.5924741025066637,0.595680473049589,0.37807387973717804,0.02208836127269521,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31379650.815502018,52405576.156560056,26685904.11519998,5455391.699857148,93841.38009396009,157055.59434080016,81416.81224479999,16367.243050843705,0.5410641571850566,0.6109159247222357,0.37807387973717804,0.05507532861521665,20,|,|,|,|,|
192,78,[0.32190912 0.59084821],[0.74907971 0.59568047],[0.31235336 0.37807388],[0.04824381 0.02387638],100.0,100.0,27995238.761340804,52405576.156560056,27400021.473880004,2755916.1928553395,84652.32031470006,157055.59434080016,83081.64213480006,8182.320242459258,0.5908482051330352,0.595680473049589,0.37807387973717804,0.023876382979134452,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31361891.142246015,52405576.156560056,26685904.11519998,5465406.526639806,93823.42383556008,157055.59434080016,81416.81224479999,16377.205524297255,0.5410220858719712,0.6109159247222357,0.37807387973717804,0.05504498514865353,20,|,|,|,|,|
193,82,[0.32351416 0.58812453],[0.74907971 0.59476989],[0.30910983 0.37807388],[0.04989961 0.02648586],100.0,100.0,28045831.984987993,52405576.156560056,27299260.425400004,2864378.8947500004,85040.33211709606,157055.59434080016,82383.00683400006,8424.48897517604,0.5881245255418059,0.5947698858536289,0.37807387973717804,0.026485855816698163,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31220715.026293345,52405576.156560056,26685904.11519998,5359605.255578502,93510.57530325722,157055.59434080016,81416.81224479999,16046.105835754688,0.5418521002694701,0.6109159247222357,0.37807387973717804,0.053817537026449626,21,|,|,|,|,|
194,85,[0.3244525  0.58630994],[0.74907971 0.59476989],[0.30910983 0.37807388],[0.05092351 0.02752724],100.0,100.0,28114027.36404959,52405576.156560056,27299260.425400004,2925299.7471487653,85158.27617265005,157055.59434080016,82383.00683400006,8592.153701835827,0.5863099413731393,0.5947698858536289,0.37807387973717804,0.027527243918737784,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31195299.02561092,52405576.156560056,26685904.11519998,5237674.614038776,93414.87712710007,157055.59434080016,81416.81224479999,15683.313111599053,0.5416750616755717,0.6109159247222357,0.37807387973717804,0.05258644546843444,22,|,|,|,|,|
195,80,[0.32335899 0.584281  ],[0.74907971 0.59476989],[0.30910983 0.37807388],[0.05126091 0.02700875],100.0,100.0,28091586.935086392,52405576.156560056,27299260.425400004,2934516.235328033,84860.00629366604,157055.59434080016,82383.00683400006,8678.089368596966,0.5842810047903438,0.5947698858536289,0.37807387973717804,0.02700875384172979,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31184151.78173456,52405576.156560056,26685904.11519998,5243720.792870573,93354.57412335463,157055.59434080016,81416.81224479999,15713.91681706718,0.5416229173061283,0.6109159247222357,0.37807387973717804,0.052551093160537125,22,|,|,|,|,|
196,88,[0.31524724 0.58822459],[0.74907971 0.59145063],[0.30910983 0.37807388],[0.04577838 0.02297929],100.0,100.0,27649087.995784406,52405576.156560056,27299260.425400004,2610470.413038096,83425.77477410408,157055.59434080016,82383.00683400006,7774.775991699338,0.5882245914629202,0.5914506259314845,0.37807387973717804,0.022979293023419993,S:0.00 D:0.00 W:0.00 F:0.00 H:0.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31184151.78173456,52405576.156560056,26685904.11519998,5243720.792870573,93354.57412335463,157055.59434080016,81416.81224479999,15713.91681706718,0.5416229173061283,0.6109159247222357,0.37807387973717804,0.052551093160537125,22,|,|,|,|,|
