name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
785,400,614,700,644.3531288,758.0625045,0.008917138,0.004192624,412.6437026,13,250,30,500,55252.96859,165.5308802,6.817828147,16,40,6,11,2,6,1
786,400,714,800,644.9612258,758.7779127,0.00689213,0.002849544,459.206132,13,250,24,500,55886.87649,174.912214,7.741872703,16,40,6,10,2,4,1
787,500,617,700,646.3728698,760.4386704,0.009147786,0.004002903,491.1310279,10,100,27,400,72346.77501,213.4354391,8.544645928,16,40,8,14,2,6,1
788,500,626,700,646.7066293,760.8313286,0.006915898,0.002771438,503.2616222,13,200,24,500,61979.18494,193.009725,8.473476314,22,50,7,6,1,3,1
789,500,617,700,648.8525903,763.3559886,0.009547491,0.004244655,479.6712965,10,100,24,400,73884.37482,216.4555266,8.555225981,16,40,8,15,2,7,1
790,500,598,700,650.7710188,765.6129633,0.00922695,0.004187344,670.4496519,13,100,27,400,80003.46048,228.6815029,8.596768683,22,50,7,8,2,4,1
791,500,664,750,651.3186024,766.2571792,0.007779123,0.003625009,555.8446099,13,150,24,400,74561.53955,222.9172004,9.134561082,16,40,8,13,2,6,1
792,400,648,750,651.8425932,766.873639,0.010361124,0.004653993,426.3869095,13,200,27,400,64138.71496,187.0945456,7.338695883,22,50,5,8,2,4,1
793,400,689,800,652.1261126,767.2071913,0.00960096,0.004534245,534.5800335,13,150,24,400,70317.6491,203.4058727,7.840763965,16,40,6,14,3,7,2
794,500,614,700,653.0737295,768.3220347,0.009350713,0.004539138,513.9888411,13,150,24,400,75581.06398,219.8300691,8.566786802,16,40,8,14,2,7,1
795,400,714,800,653.1365556,768.3959477,0.006744399,0.002836689,659.3569154,13,150,27,500,61309.85974,185.71316,7.778782375,16,40,6,10,2,4,1
796,400,642,750,653.7475726,769.1147913,0.011005449,0.005379202,469.3318653,10,100,27,400,68900.32705,196.5067691,7.371298092,16,40,6,15,3,7,2
797,500,579,650,655.8758163,771.6186074,0.007773838,0.003400109,368.7366767,10,200,30,500,56991.94988,178.0244209,7.864641415,22,50,7,6,1,3,1
798,500,564,650,656.6577459,772.5385246,0.008690096,0.003640282,567.3772582,13,150,30,500,66771.30387,197.4366797,7.931378315,16,40,8,12,2,5,1
799,400,651,750,656.8642075,772.7814206,0.008157992,0.00354686,322.5230227,10,250,27,500,52368.20693,163.8407047,7.258069878,22,50,5,6,2,3,1
800,400,648,750,657.7616878,773.8372798,0.007770828,0.003574227,822.5410362,13,100,30,500,66645.78015,192.2746223,7.355252598,22,50,5,6,2,3,1
801,400,601,700,657.8156838,773.9008044,0.012009846,0.005781143,306.1979174,10,200,30,400,61180.76786,177.1149158,6.858777016,22,50,5,8,2,4,1
802,400,717,800,657.8364599,773.9252469,0.006723069,0.002951621,306.9528822,10,350,27,500,50823.42197,164.8374498,7.70738261,16,40,6,10,2,5,1
803,500,601,700,658.425214,774.6178988,0.00982342,0.004460225,325.6252058,10,200,24,400,67516.04372,203.7750462,8.511873133,22,50,7,8,2,4,1
804,400,667,750,658.7110081,774.9541272,0.007993347,0.003516835,435.2219708,10,150,27,500,55999.31774,171.0620023,7.282813035,16,40,6,11,2,5,1
805,500,601,700,658.7370741,774.9847931,0.009522035,0.004138268,308.4663065,10,250,27,400,64827.53676,198.46253,8.493460286,22,50,7,8,2,4,1
806,500,579,650,658.9153123,775.194485,0.008284623,0.003381624,324.4594268,10,250,27,500,56927.9179,177.868379,7.864282963,22,50,7,6,1,3,1
807,400,676,750,659.1193196,775.4344937,0.00715706,0.003452396,512.1063061,13,200,27,500,56189.0617,171.4801784,7.283995209,22,50,5,5,1,3,1
808,500,667,750,659.5465551,775.9371237,0.006346027,0.002592124,361.3843798,10,250,24,500,58537.59278,191.1912503,9.024986981,16,40,8,11,2,5,1
809,400,651,750,659.7777826,776.209156,0.010408132,0.004273727,280.5425333,10,300,30,400,57610.66151,174.1175266,7.294197384,22,50,5,8,2,3,1
810,500,679,750,659.8587706,776.304436,0.005807423,0.002419905,407.8824493,10,200,24,500,58176.63808,190.5106396,9.022426336,22,50,7,5,1,3,1
811,400,698,800,660.2617776,776.7785618,0.006849065,0.003010313,644.5814103,13,150,27,500,60881.42273,184.8572814,7.775873316,22,50,5,6,2,3,1
812,500,576,650,661.0379554,777.6917123,0.007536582,0.003722063,426.5415172,13,250,30,500,59112.95561,182.2436897,7.879091244,22,50,7,6,1,3,1
813,400,648,750,661.9994423,778.8228732,0.008260264,0.003603257,383.3816477,13,300,27,500,54491.94903,168.0615136,7.27254894,22,50,5,6,2,3,1
814,400,679,750,662.0710477,778.9071149,0.00725923,0.003403892,336.3949806,10,250,27,500,51188.41389,161.523406,7.249951854,22,50,5,5,1,3,1
815,500,579,650,664.2896329,781.5172152,0.008122267,0.003272081,368.7366767,10,200,30,500,57487.72507,178.9982012,7.868052789,22,50,7,6,1,3,1
816,400,651,750,667.7850789,785.6295046,0.010441001,0.004473151,300.9943015,10,250,30,400,58861.60764,176.5947633,7.302750241,22,50,5,8,2,4,1
817,500,614,700,667.8601082,785.7177743,0.007332249,0.00326845,403.1464138,13,300,27,500,60510.97628,190.0433564,8.463597802,16,40,8,11,2,5,1
818,500,626,700,667.9098947,785.7763468,0.008755436,0.003681322,402.7164555,13,250,27,400,66581.90753,201.9963408,8.505293264,22,50,7,7,1,3,1
819,500,551,650,668.8171571,786.8437143,0.01180579,0.004895439,448.2745886,10,100,30,400,73465.44812,210.5323231,7.97758299,22,50,7,9,2,4,1
820,400,726,800,669.7176097,787.9030702,0.0064489,0.002691238,395.1138521,13,350,27,500,52177.87102,167.5569807,7.716541839,22,50,5,5,1,2,1
821,400,648,750,670.0381704,788.2802005,0.01045392,0.004531557,383.8873654,13,250,30,400,62099.31895,183.0376902,7.324801852,22,50,5,8,2,4,1
822,500,576,650,670.9828965,789.3916429,0.007782496,0.003730696,483.8818663,13,200,30,500,61662.27046,187.3021057,7.89649397,22,50,7,6,1,3,1
823,400,701,800,671.3660141,789.8423695,0.008922752,0.004056888,402.3507874,10,150,27,400,62099.3453,187.1028874,7.784651456,22,50,5,7,2,3,1
824,500,598,700,672.0262293,790.6190933,0.009897897,0.004790888,659.3428134,13,100,24,400,82964.39581,234.4972447,8.617142548,22,50,7,8,2,4,1
825,400,729,800,675.3548842,794.5351579,0.006404487,0.003152027,464.8454328,10,150,24,500,55473.00152,174.0877078,7.739056327,22,50,5,5,1,3,1
826,500,614,700,678.5481528,798.2919445,0.007427171,0.003053585,617.6766606,13,150,30,500,67449.04414,203.8575053,8.510831284,16,40,8,12,2,5,1
827,500,614,700,678.558493,798.3041094,0.007144637,0.003312996,515.8046283,13,200,30,500,63781.79804,196.561111,8.485850667,16,40,8,11,2,5,1
828,400,726,800,679.9215877,799.9077503,0.006642466,0.002685251,477.7112597,13,250,27,500,54982.72143,173.1276949,7.735674694,22,50,5,5,1,2,1
829,500,567,650,682.0666009,802.4312952,0.008862318,0.004055063,528.0897503,10,100,30,500,66661.78752,197.181612,7.930733176,16,40,8,13,2,6,1
830,500,667,750,682.358196,802.7743483,0.008509797,0.003679161,518.5425523,10,100,24,400,75025.70708,223.7849015,9.13787435,16,40,8,14,2,6,1
831,400,651,750,683.3492416,803.9402843,0.011341705,0.004678896,373.6524431,10,150,27,400,64224.08633,187.2082415,7.339429805,22,50,5,8,2,4,1
832,500,651,750,683.8097728,804.4820856,0.008208152,0.004048943,322.0378369,10,250,24,400,66178.76476,206.1946132,9.077578865,22,50,7,8,2,4,1
833,400,651,750,684.7816027,805.625415,0.010852861,0.004593865,300.9943015,10,250,30,400,59939.16913,178.7112632,7.310164821,22,50,5,8,2,4,1
834,500,564,650,685.7716151,806.7901354,0.008892666,0.004150833,473.8009941,13,200,30,500,64895.42202,193.6632939,7.918711698,16,40,8,13,2,6,1
835,500,548,650,685.7811443,806.8013462,0.011525017,0.005678715,624.0187442,13,100,30,400,82423.4212,228.3360727,8.038655003,22,50,7,9,2,5,1
836,400,664,750,686.2769964,807.3847017,0.007865053,0.003909249,512.3472902,13,200,30,500,58614.05915,176.254025,7.300652119,16,40,6,11,2,6,1
837,500,617,700,686.9943193,808.2286109,0.009857488,0.004430288,316.6783878,10,250,27,400,67378.03502,203.4772077,8.510996144,16,40,8,15,2,7,1
838,500,664,750,687.4264401,808.7369884,0.006424641,0.003023236,643.9788502,13,150,24,500,69515.10806,213.0052166,9.099837152,16,40,8,11,2,5,1
839,400,698,800,687.5963882,808.9369273,0.007078146,0.003311061,459.287134,13,250,27,500,56473.76721,176.0563429,7.745934413,22,50,5,6,2,3,1
840,400,701,800,689.8231809,811.5566834,0.009538287,0.00396353,347.2943762,10,200,27,400,61181.89199,185.2477545,7.778482676,22,50,5,8,2,3,1
841,500,717,800,690.3530645,812.1800758,0.005620696,0.00236552,501.1007598,10,150,24,500,63617.33669,206.3435978,9.634498198,16,40,8,10,2,5,1
842,500,576,650,693.6026313,816.0030956,0.008529088,0.003581068,770.5836118,13,100,30,500,72896.64388,209.6239862,7.973102315,22,50,7,7,1,3,1
843,500,617,700,693.9018142,816.3550756,0.007574704,0.003200763,574.6585114,10,100,30,500,66653.26089,202.2524835,8.505469495,16,40,8,12,2,5,1
844,500,614,700,694.7896705,817.3996124,0.007808707,0.003354145,810.6345429,13,100,27,500,76300.28433,221.4294251,8.57122909,16,40,8,12,2,6,1
845,400,698,800,694.8111901,817.4249296,0.009776045,0.004456491,356.2686603,13,300,24,400,63422.15826,189.6681712,7.793842934,22,50,5,8,2,4,1
846,400,651,750,694.8140669,817.428314,0.008218171,0.003946167,561.7543457,10,100,30,500,60326.41574,179.6535145,7.312336555,22,50,5,6,2,3,1
847,400,642,750,696.8202156,819.788489,0.011706797,0.005508479,296.83309,10,250,30,400,63233.23704,185.1864284,7.332817099,16,40,6,16,3,8,2
848,500,548,650,698.5965251,821.8782648,0.012113262,0.005619426,362.1644832,13,250,30,400,71671.34745,206.9103431,7.965504132,22,50,7,9,2,5,1
849,500,617,700,700.0113929,823.5428152,0.007383302,0.003502082,332.3631779,10,300,30,500,58367.41622,185.7568436,8.449055036,16,40,8,12,2,6,1
850,500,629,700,700.5484149,824.1746058,0.007006944,0.002961896,462.3311528,10,150,30,500,60581.00617,190.2066541,8.464009803,22,50,7,6,1,3,1
851,500,548,650,701.0395636,824.7524278,0.01263984,0.005258785,405.8068601,13,200,30,400,74004.32559,211.5438399,7.981418269,22,50,7,10,2,4,1
852,500,676,750,701.1927229,824.9326152,0.008178744,0.003325071,565.8899944,13,150,24,400,74799.28742,223.3698135,9.136235967,22,50,7,7,1,3,1
853,400,717,800,703.439833,827.5762741,0.007304703,0.003618509,597.9762769,10,100,24,500,62765.66102,188.5306038,7.788913487,16,40,6,11,2,6,1
854,400,648,750,703.8527542,828.0620638,0.010879246,0.005120171,435.4936796,13,200,30,400,66121.07911,190.9882201,7.352336309,22,50,5,8,2,4,1
855,400,651,750,703.8853585,828.1004217,0.008680265,0.003721172,561.7543457,10,100,30,500,60806.14108,180.5957704,7.315637492,22,50,5,6,2,3,1
856,400,714,800,706.600074,831.2942047,0.007258806,0.003025706,906.3183639,13,100,30,500,70095.01153,203.1552718,7.838725434,16,40,6,11,2,5,1
857,400,692,800,707.5167549,832.3726528,0.010678765,0.004460254,397.1850855,10,150,27,400,66709.35349,196.166165,7.816349348,16,40,6,15,3,7,2
858,400,667,750,707.5653993,832.4298816,0.00869765,0.003521598,379.1131885,10,200,30,500,55434.66452,169.9003552,7.279070391,16,40,6,12,2,5,1
859,400,717,800,712.9089442,838.716405,0.007203253,0.003537291,608.6299267,10,100,27,500,62358.59592,187.731064,7.786112518,16,40,6,11,2,5,1
860,400,648,750,714.4852299,840.5708587,0.008591553,0.004071068,822.5410362,13,100,30,500,69299.33603,197.4866227,7.373511419,22,50,5,6,2,3,1
861,400,642,750,715.9627908,842.3091657,0.011951554,0.005896617,276.6640651,10,300,30,400,63682.24457,186.0473179,7.335963738,16,40,6,16,3,8,2
862,500,601,700,718.9731458,845.8507597,0.010253357,0.004536789,319.0241168,10,250,30,400,67465.59053,203.6440818,8.511612438,22,50,7,9,2,4,1
863,500,614,700,719.3887454,846.3397004,0.007643481,0.003648921,515.8046283,13,200,30,500,65773.04543,200.4722335,8.499552217,16,40,8,12,2,6,1
864,500,714,800,719.511968,846.4846683,0.005668228,0.002749548,455.5440965,13,300,24,500,63268.793,205.6214647,9.632201767,16,40,8,10,2,5,1
865,500,664,750,719.6782228,846.6802622,0.009104761,0.003976048,555.8446099,13,150,24,400,78886.76217,231.4126168,9.164322455,16,40,8,15,2,7,1
866,500,614,700,719.6990889,846.7048104,0.010122868,0.005049334,688.3881042,13,100,27,400,85864.1474,240.2143538,8.637036961,16,40,8,16,2,8,1
867,500,617,700,720.3276257,847.4442655,0.010090048,0.004571637,405.051778,10,150,30,400,71694.04087,212.0428968,8.540454293,16,40,8,16,2,7,1
868,500,676,750,721.1310508,848.3894716,0.007996806,0.003881403,565.8899944,13,150,24,400,75782.54506,225.3010858,9.143001652,22,50,7,7,1,4,1
869,400,701,800,722.0769518,849.5022962,0.00750423,0.003560265,595.0482268,10,100,27,500,62037.0544,187.0867594,7.783934614,22,50,5,6,2,3,1
870,400,689,800,724.6284753,852.5040886,0.010937055,0.004689015,544.8176411,13,150,27,400,73510.2058,209.6765553,7.86273159,16,40,6,16,3,7,2
871,400,714,800,725.1053455,853.0651123,0.007775731,0.00316931,422.4297785,13,300,27,500,57112.4482,177.2820905,7.750407042,16,40,6,11,2,5,1
872,400,701,800,726.9091145,855.1871935,0.009956178,0.00453145,314.2605294,10,250,27,400,62096.61212,187.0125421,7.78486323,22,50,5,8,2,4,1
873,500,676,750,727.2186134,855.5513098,0.006534531,0.002834138,476.1629666,13,250,24,500,63356.92755,200.7444305,9.057911535,22,50,7,6,1,3,1
874,400,698,800,727.7737968,856.2044669,0.010178747,0.004349733,459.287134,13,200,27,400,67537.33829,197.8407878,7.821915476,22,50,5,8,2,4,1
875,500,667,750,727.8696535,856.3172394,0.007037246,0.003123753,466.1564948,10,150,24,500,65290.4927,204.5476309,9.071201596,16,40,8,12,2,6,1
876,500,701,800,728.1008809,856.5892717,0.007967668,0.003221863,324.7493612,10,300,24,400,66994.67629,212.8518821,9.658077401,22,50,7,8,2,3,1
877,500,598,700,728.2929804,856.8152711,0.010498282,0.005162981,432.3279244,13,200,27,400,74804.20039,218.2000691,8.561723809,22,50,7,9,2,5,1
878,500,548,650,729.6490865,858.41069,0.012537528,0.006247053,478.5441548,13,150,30,400,79190.01186,221.814611,8.016869022,22,50,7,10,2,5,1
879,400,651,750,729.6727509,858.4385304,0.011636822,0.005206521,280.5425333,10,300,30,400,61984.0083,182.7074664,7.324289893,22,50,5,8,2,4,1
880,400,692,800,729.9994696,858.8229055,0.010851472,0.004375811,352.5606636,10,200,30,400,64761.85509,192.2857374,7.803098707,16,40,6,16,3,7,2
881,500,648,750,732.044089,861.22834,0.00905506,0.003894567,726.5073151,13,100,27,400,84481.34534,242.5753849,9.202345666,22,50,7,8,2,4,1
882,500,664,750,733.1562665,862.5367842,0.009134981,0.004275217,414.8298254,13,250,24,400,73679.27235,221.0277531,9.128915053,16,40,8,15,2,7,1
883,400,698,800,734.4182971,864.021526,0.010492196,0.004221509,551.9342722,13,150,27,400,71412.3221,205.5416213,7.848335255,22,50,5,8,2,4,1
884,500,614,700,735.4353303,865.2180356,0.010673274,0.004414066,454.6814089,13,200,30,400,74825.45269,218.2525828,8.561840818,16,40,8,16,2,7,1
885,500,667,750,736.0554451,865.9475825,0.009174129,0.003778056,426.1588341,10,150,27,400,72523.27842,218.7539577,9.120969585,16,40,8,15,2,7,1
886,400,698,800,736.4367015,866.3961194,0.010413689,0.004355125,403.6988511,13,250,27,400,65974.81762,194.7178977,7.811310077,22,50,5,8,2,4,1
887,500,717,800,737.8712734,868.083851,0.00582352,0.00288199,501.1007598,10,150,24,500,65620.96196,210.2790325,9.64828492,16,40,8,11,2,6,1
888,400,648,750,738.8238945,869.2045817,0.009255993,0.004003812,607.514727,13,150,30,500,63903.04947,186.7169306,7.336842922,22,50,5,7,2,3,1
889,400,664,750,741.7382063,872.6331838,0.008962242,0.004074832,622.5150906,13,150,30,500,64658.48591,188.2150875,7.342002027,16,40,6,12,2,6,1
890,400,698,800,742.2577068,873.244361,0.008090693,0.003415359,459.287134,13,250,27,500,58896.63322,180.8152322,7.762605883,22,50,5,6,2,3,1
891,500,714,800,742.7858154,873.8656651,0.006192303,0.002581897,692.4712335,13,150,24,500,72176.28324,223.3218198,9.692937914,16,40,8,11,2,5,1
892,400,714,800,744.1566308,875.4783892,0.007457545,0.003542598,906.3183639,13,100,30,500,71683.07622,206.2744802,7.84965273,16,40,6,11,2,5,1
893,500,714,800,744.4432021,875.8155319,0.007709708,0.00372697,597.7003787,13,150,24,400,79561.70442,237.8279467,9.74375617,16,40,8,14,2,7,1
894,400,648,750,746.7661231,878.5483801,0.011582688,0.005754367,349.483156,13,300,30,400,65515.55842,189.7136133,7.348401162,22,50,5,8,2,4,1
895,500,648,750,747.6264131,879.560486,0.009753818,0.004206507,714.4718112,13,100,24,400,87025.75754,247.5730099,9.219853482,22,50,7,9,2,4,1
896,500,642,750,749.404581,881.6524482,0.010393409,0.004164676,410.1858643,10,150,27,400,75270.68467,224.1502949,9.13987418,16,40,8,17,3,7,1
897,400,648,750,749.6812443,881.9779345,0.009131376,0.004367125,822.5410362,13,100,30,500,70982.78538,200.7931816,7.385095045,22,50,5,7,2,3,1
898,500,614,700,750.1007141,882.4714284,0.008090623,0.003845664,454.6814089,13,250,30,500,65141.71181,199.1761869,8.495360057,16,40,8,13,2,6,1
899,400,714,800,750.102613,882.4736624,0.007887891,0.003574381,540.8933469,13,200,27,500,61872.32911,186.7245911,7.782905956,16,40,6,11,2,5,1
900,500,679,750,750.4897232,882.9290861,0.006775087,0.002967158,367.8860478,10,250,24,500,60878.12929,195.7833329,9.041105786,22,50,7,6,1,3,1
901,500,589,700,754.2274661,887.3264307,0.011567647,0.005693235,436.1683222,13,200,30,400,78333.73743,225.1434048,8.585980932,16,40,8,18,3,9,2
902,500,679,750,755.0895461,888.3406425,0.006749178,0.003068055,367.8860478,10,250,24,500,61075.94062,196.1718654,9.042466903,22,50,7,6,1,3,1
903,400,698,800,755.1638939,888.4281104,0.009803247,0.004800637,561.7437252,13,150,30,400,71174.0781,205.0736726,7.846695925,22,50,5,8,2,4,1
904,400,698,800,759.3981873,893.4096321,0.007987756,0.003857171,412.9635649,13,300,27,500,58242.51961,179.4945476,7.758202421,22,50,5,6,2,3,1
905,500,629,700,759.6530024,893.7094146,0.007912144,0.003203693,585.835014,10,100,30,500,67494.13252,203.8913408,8.511290026,22,50,7,7,1,3,1
906,400,714,800,763.5771071,898.3260084,0.007890128,0.003848352,469.8152058,13,250,27,500,60318.01286,183.6156616,7.772362856,16,40,6,11,2,6,1
907,400,689,800,764.0733911,898.9098719,0.008793965,0.003575372,463.0480637,13,250,30,500,60756.85805,184.4776225,7.775382501,16,40,6,13,3,5,1
908,400,698,800,766.4283583,901.6804215,0.007882705,0.003707976,469.096587,13,250,30,500,59080.22467,181.1758346,7.763869155,22,50,5,6,2,3,1
909,400,701,800,766.4570289,901.7141517,0.008063941,0.003901984,595.0482268,10,100,27,500,64001.00839,190.9442734,7.797448361,22,50,5,6,2,3,1
910,400,714,800,766.6557149,901.9478999,0.00822779,0.003543561,659.3569154,13,150,27,500,66170.29986,195.2598276,7.812226519,16,40,6,12,2,5,1
911,400,714,800,766.7808351,902.0951001,0.00799983,0.003799784,659.3569154,13,150,27,500,66233.01716,195.3830142,7.81265807,16,40,6,12,2,6,1
912,500,717,800,769.6334314,905.4510958,0.006292946,0.002902744,360.318139,10,300,24,500,62300.69455,203.6364138,9.625767109,16,40,8,11,2,6,1
913,500,676,750,771.2815729,907.3900857,0.006961013,0.003159081,655.6170222,13,150,24,500,71165.27721,216.2320468,9.111230749,22,50,7,6,1,3,1
914,400,698,800,771.3899063,907.5175368,0.008151952,0.003940813,528.7724876,13,200,27,500,62253.33655,187.4621787,7.785556852,22,50,5,7,2,3,1
915,500,698,800,773.4516194,909.9430816,0.00837974,0.003752005,436.0711116,13,250,24,400,74067.16455,226.8634744,9.706416475,22,50,7,8,2,4,1
916,500,626,700,777.623179,914.8507989,0.008216068,0.003287735,629.7485171,13,150,30,500,69870.00927,208.5982999,8.527528642,22,50,7,7,1,3,1
917,500,589,700,780.2455252,917.9359121,0.012189496,0.00590958,436.1683222,13,200,30,400,80251.74554,228.9106739,8.599178532,16,40,8,19,3,9,2
918,500,589,700,780.7052644,918.4767816,0.012635792,0.005506498,436.1683222,13,200,30,400,80350.63216,229.1049028,8.599858959,16,40,8,19,3,9,2
919,400,689,800,782.4246777,920.4996208,0.0114941,0.005224417,554.5006112,13,150,30,400,75849.58349,214.2714604,7.878828586,16,40,6,17,3,8,2
920,400,717,800,782.8283012,920.974472,0.008289607,0.003428613,337.1411577,10,300,30,500,55987.96455,174.9972037,7.742876427,16,40,6,12,2,5,1
921,500,692,800,784.477824,922.9150871,0.009532687,0.003872762,320.5799686,10,300,24,400,72725.16094,224.1117026,9.697496695,16,40,8,17,3,7,1
922,500,651,750,785.0239147,923.5575467,0.009907326,0.004950195,506.1037504,10,100,24,400,80523.96567,234.5715982,9.175741839,22,50,7,9,2,5,1
923,500,714,800,788.281159,927.3895988,0.008738062,0.003630822,787.2420883,13,100,24,400,90066.34941,258.6653644,9.81548216,16,40,8,16,2,7,1
924,500,676,750,789.0759606,928.3246595,0.007076116,0.003346765,543.4582374,13,200,24,500,68313.65434,210.536767,9.09186478,22,50,7,7,1,3,1
925,400,698,800,789.4790477,928.7988796,0.010893925,0.005309872,737.2285485,13,100,27,400,81591.22772,225.7141039,7.917888063,22,50,5,9,2,4,1
926,500,617,700,792.224261,932.0285424,0.008915614,0.003884074,453.5108446,10,150,30,500,67230.75032,203.2762934,8.50974289,16,40,8,14,2,6,1
927,400,648,750,792.5941196,932.4636701,0.01264743,0.00620652,521.5042033,13,150,30,400,75169.56705,208.8461401,7.414366568,22,50,5,9,2,5,1
928,500,589,700,793.6252451,933.6767589,0.012444413,0.006079316,670.706278,13,100,30,400,92059.73022,252.3834513,8.679668073,16,40,8,19,3,10,2
929,500,629,700,795.2084357,935.5393362,0.007887156,0.003864721,462.3311528,10,150,30,500,64938.15081,198.7647703,8.493990828,22,50,7,7,1,4,1
930,400,689,800,799.8172641,940.9614872,0.012099769,0.005102345,408.1765352,13,250,30,400,71105.82371,204.804616,7.846592575,16,40,6,17,3,8,2
931,500,639,750,800.5002794,941.7650346,0.010602925,0.005300003,411.0795767,13,250,27,400,78565.04709,230.6241818,9.162533522,16,40,8,18,3,9,2
932,500,614,700,803.4271234,945.2083804,0.008920674,0.004146937,454.6814089,13,250,30,500,67840.35893,204.4767536,8.513929146,16,40,8,14,2,7,1
933,500,642,750,803.5505583,945.353598,0.010270309,0.005124789,340.7878252,10,250,30,400,73774.19931,221.1183379,9.129828365,16,40,8,17,3,9,2
934,500,717,800,804.4058907,946.3598714,0.008535067,0.004209405,354.6868342,10,250,24,400,73123.12476,224.9175845,9.700169324,16,40,8,15,2,8,1
935,500,648,750,806.6699306,949.0234478,0.010304972,0.004513084,468.4757441,13,200,27,400,78244.61827,230.0427395,9.160198631,22,50,7,9,2,4,1
936,500,651,750,808.3227589,950.9679517,0.010374399,0.004476033,313.6772926,10,300,27,400,71874.51081,217.3596463,9.116831183,22,50,7,9,2,4,1
937,500,614,700,809.1272717,951.9144373,0.008915333,0.004271175,515.8046283,13,200,30,500,70291.2277,209.346653,8.530641324,16,40,8,14,2,7,1
938,500,717,800,811.4245276,954.6170913,0.006719773,0.00312404,430.7094494,10,200,24,500,66448.91248,211.8447112,9.654146243,16,40,8,12,2,6,1
939,400,689,800,812.3310077,955.6835385,0.009147293,0.004276076,874.5845276,13,100,30,500,76017.49118,214.7879518,7.879477354,16,40,6,13,3,6,1
940,500,614,700,816.3525514,960.4147663,0.009002615,0.004337868,413.932596,13,300,30,500,67046.431,202.8800156,8.508567534,16,40,8,14,2,7,1
941,400,698,800,823.0650414,968.3118134,0.008632798,0.004106021,422.7730179,13,300,30,500,60181.7127,183.3034273,7.771545791,22,50,5,7,2,4,1
942,400,698,800,824.0481886,969.4684571,0.011318576,0.005223142,413.5083041,13,250,30,400,69820.92639,202.2722592,7.837774721,22,50,5,9,2,4,1
943,500,639,750,824.9789561,970.5634777,0.011220516,0.005367856,461.9691366,13,200,27,400,82538.12029,238.4866224,9.189712511,16,40,8,19,3,9,2
944,400,701,800,826.3868288,972.2197986,0.011092894,0.005477168,324.1121434,10,250,30,400,66633.62684,195.9239514,7.816081921,22,50,5,9,2,5,1
945,500,651,750,828.1568877,974.3022208,0.009956357,0.0047302,529.6311382,10,100,30,400,80091.57424,233.7223135,9.172766602,22,50,7,9,2,5,1
946,500,692,800,828.6917976,974.9315266,0.009561334,0.004334189,333.4326981,10,300,27,400,74042.68734,226.6995313,9.706562446,16,40,8,17,3,8,1
947,500,689,800,829.7560547,976.1835937,0.010051914,0.004416174,485.3199467,13,200,24,400,82605.88204,243.7048666,9.764980464,16,40,8,18,3,8,1
948,500,626,700,830.7760128,977.3835444,0.008325,0.004161279,463.5676905,13,250,30,500,66702.3428,202.2328945,8.506121965,22,50,7,7,1,4,1
949,500,692,800,832.2625639,979.1324282,0.009888416,0.004069462,355.1725193,10,250,27,400,75147.46129,228.8936993,9.714098557,16,40,8,18,3,8,1
950,400,701,800,832.9609622,979.9540732,0.01192588,0.004874231,286.3591757,10,350,30,400,65725.60993,194.1040449,7.809932778,22,50,5,9,2,4,1
951,400,698,800,833.9483194,981.1156699,0.011670122,0.005162861,561.7437252,13,150,30,400,76009.85198,214.5718918,7.879970343,22,50,5,9,2,4,1
952,500,598,700,834.1232746,981.3214996,0.012185614,0.005980164,680.954761,13,100,30,400,91042.24996,250.3634186,8.672725358,22,50,7,10,2,5,1
953,500,698,800,835.5572645,983.0085465,0.009023681,0.003892621,449.035281,13,250,27,400,76194.66975,231.0422287,9.7210556,22,50,7,9,2,4,1
954,500,701,800,846.787001,996.2200012,0.009223203,0.003941684,392.8256618,10,200,27,400,74634.97036,227.917041,9.710490884,22,50,7,9,2,4,1
955,500,601,700,849.4257564,999.3244193,0.012676301,0.005959522,394.5480041,10,150,30,400,79733.0023,227.8241816,8.595792544,22,50,7,11,2,5,1
956,500,701,800,850.0135898,1000.015988,0.009205108,0.00402258,337.7692505,10,300,27,400,72545.36335,223.7543031,9.696271057,22,50,7,9,2,4,1
957,500,692,800,853.877736,1004.562042,0.010222436,0.004221387,333.4326981,10,300,27,400,75516.74875,229.5948194,9.716705298,16,40,8,18,3,8,1
958,500,701,800,865.3238452,1018.028053,0.009626334,0.003941975,557.9948955,10,100,27,400,82515.55408,243.5710096,9.764240726,22,50,7,9,2,4,1
959,500,642,750,865.7089312,1018.481096,0.011403087,0.005652899,371.0413625,10,200,30,400,79260.78788,231.9295936,9.167486716,16,40,8,19,3,10,2
960,500,651,750,877.1983202,1031.998024,0.011311836,0.004670653,345.5652246,10,250,30,400,75600.78749,224.7009452,9.142410748,22,50,7,10,2,4,1
961,500,664,750,877.199058,1031.998892,0.008097641,0.004027209,557.8082625,13,200,30,500,72634.9865,219.0353127,9.121570157,16,40,8,14,2,7,1
962,500,726,800,878.8061466,1033.889584,0.006818377,0.003277367,463.2002998,13,300,24,500,68116.10361,215.1351633,9.665575053,22,50,7,7,1,4,1
963,500,676,750,891.228963,1048.504662,0.00816275,0.003634408,892.4901482,13,100,27,500,82863.3224,239.3973337,9.191212231,22,50,7,7,1,4,1
