name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume
153,800,600,9826.267661,717.1136118,441.5780462,0,0,20,25,0.020453077,7,7,5,5,108.1666667,112.25,13,250,35,500,50,25,124684.502,342.5348095,11.89413257,61547312.64
154,850,700,9218.090799,674.3174104,482.8764096,0,0,22,25,0.018149958,8,8,5,5,99.85714286,137.25,13,250,27,400,50,25,142763.0198,401.4059251,14.66269698,61619800.51
155,650,650,9588.152306,378.419617,378.419617,0,0,24,29,0.037520655,7,7,7,7,80.16666667,80.16666667,10,250,35,400,60,25,162201.9811,404.4367652,10.83049303,61833618.21
156,800,650,9128.138712,1097.695322,814.4569052,0,0,24,25,0.022655716,8,8,6,6,92.71428571,99.8,13,100,27,500,50,25,159186.8678,418.8322476,13.05015544,61914341.1
157,700,700,9940.252338,462.511728,462.511728,0,0,12,32,0.019695863,4,4,4,4,176.0,176.0,10,250,35,500,60,25,119909.5259,335.0740412,12.091512,61962018.65
158,900,600,9968.969202,742.9760151,354.9467512,0,0,10,29,0.012231849,2,2,5,5,725.0,106.25,13,400,35,500,60,25,101086.6681,308.2681457,13.11161137,61980314.72
159,900,600,9902.218134,797.4906481,389.542738,0,0,10,32,0.014893476,2,2,5,5,728.0,107.0,10,150,35,400,60,25,116047.8788,337.7523493,13.21429177,62053366.36
160,850,750,9421.001804,825.8030194,674.4703469,0,0,14,29,0.014505534,5,5,4,4,168.75,191.6666667,13,150,27,400,60,25,141745.3489,408.2263908,15.63238367,62073269.76
161,750,700,10088.37695,512.8388081,451.4541303,0,0,10,32,0.015319004,4,4,3,3,190.6666667,261.0,13,450,35,500,60,25,110093.4151,322.8909667,12.82875024,62322573.13
162,750,700,9103.6914,427.2823226,375.1186136,0,0,18,32,0.027574208,4,4,7,7,190.6666667,87.0,13,500,27,400,60,25,159525.1166,419.9681091,13.16892353,62352961.69
163,800,700,9605.727857,1118.059072,920.9810065,0,0,18,25,0.015778088,6,6,5,5,129.8,137.25,13,100,30,500,50,25,140544.2773,390.3568973,13.84154595,62376805.18
164,700,650,10285.2004,521.8965461,457.1470508,0,0,14,29,0.020323688,2,2,7,7,531.0,80.16666667,10,200,40,500,60,25,115094.9168,318.546031,11.25353101,62378992.67
165,950,700,9476.008763,713.715772,408.2742262,0,0,16,25,0.011810499,5,5,5,5,199.75,137.25,13,400,27,400,50,25,121779.5637,374.2962523,16.12811858,62548706.95
166,900,700,9484.650221,654.7024496,413.9788396,0,0,12,29,0.012581331,4,4,4,4,241.6666667,175.0,13,450,27,500,60,25,118284.871,360.2993046,15.29938656,62740383.41
167,850,600,9540.761152,744.6358845,412.9943739,0,0,14,32,0.022077388,5,5,4,4,169.5,142.6666667,10,150,30,500,60,25,138232.8728,375.2305158,12.67716718,63739593.78
168,800,750,9756.814913,616.6764443,550.800518,0,0,14,29,0.01541213,5,5,4,4,157.75,193.6666667,10,150,30,400,60,25,130620.2059,378.5573563,14.69414523,63755765.99
169,950,650,9754.242009,1017.142088,547.5100461,0,0,10,32,0.013024255,3,3,4,4,386.0,157.3333333,13,150,30,400,60,25,130784.0468,382.6393237,15.0970896,63778210.01
170,850,650,9386.626206,646.8142467,404.2253963,0,0,14,32,0.020379128,7,7,2,2,113.0,478.0,10,200,27,500,60,25,139454.4401,386.1954347,13.66295039,63906553.56
171,850,600,10575.88246,662.8937347,344.1278826,0,0,8,32,0.01261565,3,3,3,3,336.0,211.0,13,500,40,500,60,25,95835.06884,291.8278435,12.38577651,64080262.02
172,900,750,9632.306333,1119.959278,848.4153311,0,0,10,32,0.011914781,4,4,3,3,240.6666667,286.0,13,100,27,400,60,25,145872.9947,424.2123301,16.52230735,64139431.32
173,800,650,9559.800714,569.8813097,393.0719256,0,0,22,25,0.02076774,8,8,5,5,93.57142857,126.25,10,250,30,500,50,25,131675.3519,364.2814659,12.86224607,64264824.67
174,600,600,10262.50615,369.5627076,369.5627076,0,0,20,32,0.044680429,6,6,6,6,84.4,84.4,13,400,40,500,60,25,158781.4483,385.0332232,9.369877078,64773029.04
175,750,650,10567.85307,654.4557589,511.3050296,0,0,10,32,0.016497389,4,4,3,3,192.6666667,239.0,10,150,40,500,60,25,111025.8287,317.2164697,11.97263298,64780532.8
176,900,650,9668.955479,621.3098078,334.756112,0,0,20,25,0.016782012,6,6,6,6,151.0,101.0,10,350,30,400,50,25,127837.9435,369.8941582,14.3305195,64910190.07
177,800,700,9361.960486,549.4332379,433.1524482,0,0,22,25,0.01928433,7,7,6,6,109.1666667,111.0,10,250,27,500,50,25,135121.9669,379.1722298,13.80568571,65139865.88
178,700,650,9919.651193,430.4377586,374.7865788,0,0,24,25,0.025892247,7,7,7,7,92.5,84.16666667,10,350,35,500,50,25,131989.6885,351.6578608,11.36997783,65158064.66
179,900,700,9919.992009,586.8188127,358.5618737,0,0,10,32,0.012765837,4,4,3,3,242.6666667,264.0,10,450,30,400,60,25,116616.6748,356.9562535,15.2880882,65297677.65
180,850,600,9968.87474,855.1118966,482.6334251,0,0,22,25,0.02117495,6,6,7,7,141.0,75.83333333,10,100,35,400,50,25,140123.4152,379.085112,12.68979245,65420532.62
181,900,650,10373.0612,940.7002404,549.7340197,0,0,14,25,0.011747408,5,5,4,4,188.75,168.3333333,10,100,35,400,50,25,116843.7717,348.6071611,14.25403604,65840556.66
182,750,600,9360.430295,421.2425597,276.0044239,0,0,20,32,0.035744343,8,8,4,4,82.57142857,142.6666667,10,400,27,500,60,25,164401.879,414.2898804,11.478079,66122692.94
183,700,700,9672.441316,438.9342857,438.9342857,0,0,16,32,0.02626115,7,7,3,3,88.0,264.0,10,250,30,500,60,25,144905.545,384.1701475,12.26350681,66354174.66
184,650,600,10225.75945,410.151854,353.7896027,0,0,28,25,0.035242225,8,8,8,8,72.14285714,65.0,10,300,40,500,50,25,142310.2782,358.7495644,9.946394746,66358398.93
185,850,650,9748.514285,1221.733003,827.5768729,0,0,20,25,0.017769189,6,6,6,6,139.8,99.8,13,100,30,500,50,25,147572.4569,402.6398399,13.7174546,66450988.82
186,750,650,9408.942265,453.6031356,348.5413443,0,0,18,32,0.0296953,6,6,5,5,114.4,118.0,13,500,27,500,60,25,156316.7269,406.0534137,12.28460424,66474233.04
187,800,600,9319.437265,464.4676644,267.5941186,0,0,18,32,0.030159289,5,5,6,6,157.0,85.6,10,450,27,500,60,25,154060.6797,400.0578796,12.09674529,66651286.8
188,800,650,10205.0009,537.5280224,362.637451,0,0,18,25,0.016991787,5,5,6,6,163.75,101.0,10,400,35,500,50,25,114106.9767,329.7146692,12.74152218,66689147.86
189,950,650,9663.180258,961.5056731,517.4625771,0,0,14,29,0.014975349,6,6,3,3,155.0,237.5,13,200,27,500,60,25,135421.8491,391.6266263,15.12933302,66819127.15
190,900,600,10804.30139,665.6373825,298.5061538,0,0,10,29,0.012231849,3,3,4,4,365.5,143.6666667,10,450,40,400,60,25,97975.00309,302.0759323,13.09041855,67525184.3
191,850,800,9847.506108,838.7992637,761.1194183,0,0,18,25,0.01299372,3,3,8,8,349.5,92.71428571,13,150,27,400,50,25,143197.9541,419.7337142,16.61951618,69224189.75
192,750,700,9780.645615,602.6249527,536.1244592,0,0,18,32,0.027574208,5,5,6,6,143.0,104.4,13,200,30,400,60,25,167089.6626,435.0215555,13.22044387,69515298.84
193,900,650,9571.499719,906.3407486,536.1280553,0,0,20,29,0.022581875,7,7,5,5,120.8333333,118.75,13,150,27,400,60,25,167644.1522,448.4272151,14.60347887,69545493.16
194,700,700,10333.57773,408.2603499,408.2603499,0,0,14,32,0.022978506,3,3,6,6,264.0,105.6,10,400,35,500,60,25,130261.9847,355.3524485,12.16289656,69648388.84
195,700,700,10718.50845,511.3800495,511.3800495,0,0,22,25,0.022039234,6,6,7,7,109.8,91.5,13,300,40,400,50,25,131445.5641,357.8001882,12.17070688,70105920.36
196,750,750,9964.657214,497.4086062,497.4086062,0,0,16,32,0.02287638,4,4,6,6,192.6666667,115.6,10,200,30,400,60,25,152752.4497,414.3434878,13.98438779,71310839.35
197,850,600,10367.16901,570.2444059,288.619074,0,0,16,32,0.025231301,7,7,3,3,113.0,214.0,10,400,35,400,60,25,144514.1287,387.407229,12.72082374,71606616.06
198,900,600,10432.97474,736.3609859,352.0690786,0,0,22,25,0.019998564,8,8,5,5,107.0,112.25,13,350,35,400,50,25,134850.1649,374.6153439,13.34385175,72071218.59
199,850,600,9937.641316,557.122073,286.8397939,0,0,16,32,0.025231301,5,5,5,5,169.5,107.0,10,400,30,500,60,25,144514.1287,387.407229,12.72082374,72235690.45
200,900,750,10003.75581,646.2085597,463.0636826,0,0,16,25,0.011635528,4,4,6,6,251.6666667,121.0,10,300,27,500,50,25,120985.3004,374.7236682,16.35270042,72289450.53
201,750,600,10837.02908,539.3727479,356.4755925,0,0,18,29,0.026420794,6,6,5,5,115.0,106.25,13,450,40,500,60,25,133520.5861,353.6785834,11.26546778,72331093.75
202,800,600,10865.37104,818.8310723,509.860017,0,0,20,25,0.020453077,6,6,6,6,129.8,89.8,13,200,40,500,50,25,127185.1783,347.5111554,11.91116409,72745864.95
203,900,600,10514.4009,875.7085424,441.203672,0,0,18,25,0.016362462,5,5,6,6,188.75,91.0,10,150,35,500,50,25,122540.268,350.5129188,13.25894211,72945164.17
204,800,750,10794.12708,544.670237,482.1849561,0,0,16,25,0.013089969,5,5,5,5,163.75,151.25,10,300,35,400,50,25,114574.2753,346.9057284,14.58410103,73047520.22
205,800,600,9512.7752,511.0054241,300.8818416,0,0,24,32,0.040212386,8,8,6,6,88.85714286,84.4,13,400,27,400,60,25,194419.4158,479.4028069,12.37424835,73087187.52
206,900,650,10730.41736,783.2628885,439.554441,0,0,14,25,0.011747408,3,3,6,6,374.5,99.8,13,350,35,500,50,25,108235.1459,331.4759957,14.19540471,73182923.8
207,800,750,9953.491206,546.3951708,486.5041519,0,0,14,32,0.01876578,4,4,5,5,207.3333333,143.0,13,400,27,500,60,25,142310.8294,401.4176493,14.77486368,73989013.92
208,750,600,10501.42851,805.2922862,565.8647577,0,0,18,32,0.032169909,5,5,6,6,143.0,84.4,13,150,35,500,60,25,163902.9234,413.6199447,11.47380433,75132674.66
209,850,650,11298.84426,753.8020799,466.9918919,0,0,10,32,0.01455652,5,5,2,2,168.0,472.0,13,250,40,400,60,25,117192.8884,342.5409185,13.50957939,75275339.44
210,850,750,10043.30726,647.8828268,520.4210137,0,0,20,25,0.015399964,5,5,7,7,174.75,99.83333333,13,350,27,500,50,25,135617.3844,395.9172456,15.59095823,75358524.49
211,950,650,10368.17786,1004.071712,541.6217465,0,0,18,25,0.014308873,6,6,5,5,159.8,124.75,13,200,30,500,50,25,132640.8956,386.1751678,15.11016837,75920064.74
212,850,700,10050.07533,1180.032317,888.2202493,0,0,18,29,0.019982113,5,5,6,6,168.75,105.0,13,100,27,500,60,25,167279.357,449.9745374,14.83026594,76818522.35
213,750,750,11545.57171,506.5963474,506.5963474,0,0,10,29,0.011742575,3,3,4,4,290.5,193.6666667,10,350,40,500,60,25,100761.4632,312.1389879,13.6268771,78018852.0
214,850,800,10306.96403,941.600422,857.2839622,0,0,18,25,0.01299372,9,9,2,2,87.375,649.0,13,150,27,500,50,25,143197.9541,419.7337142,16.61951618,78239564.0
215,750,700,10875.02773,695.6222319,620.411274,0,0,14,32,0.021446606,4,4,5,5,190.6666667,130.5,13,200,35,500,60,25,142093.6434,385.9254493,13.04844906,78400588.97
216,950,700,10330.18818,721.7449449,412.9650138,0,0,12,32,0.014512741,5,5,3,3,193.0,261.0,13,450,27,500,60,25,134717.6011,399.6821109,16.21721561,79094452.17
217,800,700,11566.07973,745.7999815,593.6762893,0,0,14,25,0.012271846,6,6,3,3,131.0,277.5,10,150,40,500,50,25,108883.9086,327.7470336,13.62484481,79321007.49
218,1000,700,10348.86515,809.0165907,423.8336306,0,0,10,32,0.011489253,3,3,4,4,414.0,176.0,10,250,27,500,60,25,125691.2065,389.0705715,16.95983242,79387916.6
219,850,700,10395.60721,644.8864652,455.0250302,0,0,16,32,0.021626829,3,3,7,7,336.0,87.0,13,300,30,400,60,25,156683.7598,428.6927949,14.75863503,79498358.84
220,750,650,10638.46127,472.5768426,359.6972689,0,0,20,32,0.032994778,6,6,6,6,115.6,95.6,10,300,35,400,60,25,168747.986,430.4686334,12.37014702,79680141.81
221,800,750,10461.90721,578.1760542,514.8889092,0,0,16,32,0.021446606,5,5,5,5,155.5,143.0,13,300,30,400,60,25,157083.7598,430.4927949,14.87635503,79691400.89
222,800,750,10563.62671,512.3138583,453.730915,0,0,16,29,0.017613863,3,3,7,7,315.5,96.83333333,10,350,30,500,60,25,134731.0524,386.4726762,14.72286302,80034652.04
223,750,700,9891.503607,402.5935689,352.3571694,0,0,28,29,0.035227726,9,9,7,7,72.625,88.5,10,400,27,400,60,25,189432.752,478.6774696,13.37480669,80103901.52
224,950,650,10569.33099,988.5714625,528.8943425,0,0,12,32,0.015629105,3,3,5,5,386.0,118.0,13,200,30,500,60,25,138558.5566,397.7876123,15.15091636,81120098.16
225,900,700,11272.13865,725.6437854,456.433805,0,0,12,29,0.012581331,3,3,5,5,362.5,131.25,13,350,35,400,60,25,120084.2995,363.8801673,15.31164204,81213577.72
226,850,750,10645.91881,616.0266731,489.8214682,0,0,14,32,0.017661911,4,4,5,5,224.0,143.0,13,350,30,400,60,25,146583.495,417.4502539,15.66643151,81233874.66
227,800,600,11241.55967,827.1665149,513.6933826,0,0,18,32,0.030159289,6,6,5,5,124.4,105.5,13,150,40,400,60,25,166997.5557,425.802263,12.18485531,82199186.58
228,900,750,10386.54875,618.7541211,439.9766352,0,0,18,29,0.017613863,5,5,6,6,181.25,115.0,13,450,27,400,60,25,152909.8507,437.44322,16.57232973,82392182.41
229,900,650,10147.38694,971.1670498,583.988794,0,0,26,25,0.021816616,7,7,8,8,125.8333333,72.14285714,10,100,27,500,50,25,162612.8497,438.5048167,14.56896794,82904173.38
230,850,650,11604.97311,633.4046175,378.4156604,0,0,12,32,0.017467824,4,4,4,4,226.0,159.3333333,10,300,40,400,60,25,124366.9728,356.4943606,13.5593168,83152647.4
231,800,800,10867.68099,672.5487121,672.5487121,0,0,12,32,0.015079645,5,5,3,3,155.5,311.0,13,250,30,500,60,25,137524.4567,400.2477536,15.66135397,83814220.82
232,950,750,10977.23438,846.4187766,560.7323079,0,0,16,25,0.011023132,3,3,7,7,402.5,100.8333333,10,150,30,400,50,25,130356.1885,400.9017355,17.27899104,83945713.37
233,900,600,10551.71,672.3747134,320.2671196,0,0,28,25,0.025452718,12,12,4,4,68.63636364,151.6666667,10,300,30,500,50,25,155337.8408,414.794414,13.48499323,84484129.12
234,800,700,11737.57311,675.8829653,532.6805235,0,0,12,32,0.01723388,4,4,4,4,209.3333333,176.0,10,150,40,400,60,25,130145.8883,369.5004025,13.77116917,84789410.48
235,750,600,11463.93553,556.4298689,369.5627076,0,0,18,32,0.032169909,6,6,5,5,114.4,105.5,13,400,40,500,60,25,154264.9001,394.4402781,11.40816202,85235431.4
236,750,750,11179.34401,493.4370178,493.4370178,0,0,16,32,0.02287638,6,6,4,4,115.6,192.6666667,10,250,35,400,60,25,151198.7751,411.2516753,13.97380608,85541310.22
237,800,750,10314.11267,495.2766478,438.9804617,0,0,20,32,0.026808257,6,6,6,6,124.4,114.4,13,450,27,400,60,25,179046.5511,473.5527779,15.02769124,85607098.11
238,800,700,11120.40651,620.9490679,489.0594144,0,0,26,25,0.022790572,6,6,9,9,129.8,68.625,13,300,35,400,50,25,152996.5557,414.3483917,13.92849515,85817601.4
239,750,650,10948.14489,483.5934603,368.9460642,0,0,22,32,0.036294256,8,8,5,5,81.71428571,118.0,13,450,35,400,60,25,181849.9284,456.2185128,12.46025767,85904538.87
240,850,750,10446.2664,501.8035658,392.9944057,0,0,18,32,0.022708171,8,8,3,3,96.85714286,289.0,10,450,27,400,60,25,167208.713,457.848466,15.80865782,86172432.91
241,800,600,11604.56492,651.9030074,387.7304398,0,0,16,32,0.026808257,5,5,5,5,155.5,105.5,13,350,40,500,60,25,145290.7063,382.9286186,12.03613866,87136153.84
242,850,600,11633.66814,636.9638882,327.896007,0,0,22,25,0.02117495,8,8,5,5,100.7142857,113.75,10,400,40,500,50,25,128563.336,356.0805544,12.61105948,87207637.64
243,800,700,11303.93443,608.9285,478.698,0,0,22,25,0.01928433,6,6,7,7,129.8,91.5,13,400,35,500,50,25,135482.6414,379.889972,13.80814218,87281105.79
244,850,700,12120.17171,694.7704424,485.6406033,0,0,10,29,0.011101174,4,4,3,3,227.0,265.5,10,250,40,500,60,25,105383.7064,327.8632518,14.40583012,87922684.35
245,750,650,11737.16492,538.1515266,412.385828,0,0,16,32,0.026395823,7,7,3,3,95.33333333,236.0,13,450,40,500,60,25,144355.8997,382.5743533,12.20226546,88029029.32
246,750,600,10729.56197,527.4226297,355.2565273,0,0,24,32,0.042893212,8,8,6,6,81.71428571,84.4,13,350,30,500,60,25,192585.045,469.728409,11.67178072,88687724.6
247,800,750,12102.76978,631.5245487,561.3402607,0,0,16,25,0.013089969,6,6,4,4,131.0,201.6666667,10,200,40,400,50,25,117348.6943,352.4268222,14.60299694,88882167.05
248,800,600,10730.48181,1097.225673,718.6111701,0,0,22,32,0.036861354,7,7,6,6,103.6666667,84.4,13,100,30,500,60,25,200051.3097,490.9332616,12.41172945,89055118.48
249,750,750,11956.36222,568.6844618,568.6844618,0,0,16,29,0.01878812,4,4,6,6,191.6666667,115.0,13,300,40,400,60,25,135868.1956,381.2055911,13.86814013,89237332.81
250,900,750,10734.37049,605.5887484,429.8069792,0,0,22,25,0.015998851,8,8,5,5,107.8571429,151.25,10,400,27,500,50,25,142379.8736,416.7074641,16.50001857,89819028.3
251,900,700,10710.52424,635.552787,399.4484423,0,0,16,32,0.020425339,6,6,4,4,144.4,174.0,13,500,27,500,60,25,156052.2762,434.4641425,15.55930401,90147197.22
252,750,750,10850.06,514.2138035,514.2138035,0,0,28,25,0.02443461,6,6,10,10,119.8,66.55555556,13,400,30,500,50,25,158567.1803,425.7387997,14.02446813,90373862.61
253,800,650,11921.9943,591.2348701,399.9753589,0,0,14,32,0.021652823,5,5,4,4,155.5,157.3333333,13,500,40,500,60,25,134129.0975,369.0720029,12.87920872,90435185.35
254,900,600,11926.17104,821.1515475,397.9738076,0,0,20,25,0.018180513,8,8,4,4,107.0,149.6666667,13,350,40,500,50,25,127221.9853,359.6324013,13.2913631,90576576.85
255,850,800,11298.47337,633.5065485,567.5743654,0,0,14,29,0.013598938,6,6,3,3,135.0,312.5,13,400,30,500,60,25,133597.0866,400.5453489,16.55435118,90985113.63
256,750,750,10645.33544,469.2883492,469.2883492,0,0,24,29,0.02818218,7,7,7,7,95.83333333,95.83333333,13,450,27,500,60,25,174008.6541,456.0440444,14.13078494,91556016.65
257,950,750,10834.07375,624.6857513,393.8821943,0,0,18,29,0.016686817,4,4,7,7,260.3333333,96.83333333,10,450,27,400,60,25,153380.9507,445.9107089,17.43800599,92063670.32
258,1000,700,11193.85548,780.7071994,399.3013862,0,0,20,25,0.014024967,5,5,7,7,213.75,92.5,10,300,30,400,50,25,138447.1722,414.0985233,17.04767742,92148159.02
259,850,750,11752.28385,593.4060085,466.9818917,0,0,20,25,0.015399964,6,6,6,6,141.0,121.0,10,350,35,400,50,25,132214.0971,389.1447038,15.56777924,92916500.71
260,900,800,11485.09143,997.3332035,827.0010335,0,0,16,25,0.010908308,4,4,6,6,251.6666667,131.0,10,100,30,500,50,25,137121.564,415.8708329,17.49756196,94075527.24
261,900,650,12291.65307,770.965385,422.7121168,0,0,10,32,0.013747824,4,4,3,3,242.6666667,239.0,10,250,40,500,60,25,115751.3614,346.1982798,14.24723351,94080294.06
262,850,750,10884.97537,551.4591584,436.1945853,0,0,20,29,0.020722192,8,8,4,4,97.28571429,193.6666667,10,350,27,500,60,25,158436.1631,440.6453169,15.74822022,94186858.43
263,800,750,11105.07357,685.3186244,614.932724,0,0,26,25,0.0212712,7,7,8,8,108.1666667,85.57142857,13,250,30,500,50,25,158419.3791,433.1718102,14.88539428,94347827.09
264,700,650,11885.77211,703.1762596,623.7005488,0,0,24,29,0.034840608,8,8,6,6,75.85714286,96.2,10,100,40,500,60,25,173260.8764,432.9699668,11.65328457,94772040.59
265,1050,700,11466.76993,1010.988546,498.2353007,0,0,18,25,0.0120214,6,6,5,5,179.8,137.25,13,250,30,400,50,25,140373.778,425.1576038,17.86523402,95079327.76
266,850,650,12147.17104,905.9559538,581.1735102,0,0,20,25,0.017769189,5,5,7,7,174.75,83.16666667,13,200,40,500,50,25,134027.1268,375.6846329,13.62520055,95210127.39
267,800,700,10568.20458,540.3704216,424.8690548,0,0,30,29,0.035384992,9,9,8,8,78.875,75.85714286,10,200,27,400,60,25,206535.5515,519.4747759,14.29697947,95389690.83
268,950,700,10785.23069,636.0151198,352.3571694,0,0,22,29,0.021851785,5,5,8,8,195.25,75.85714286,10,400,27,400,60,25,170455.8539,469.8212367,16.4632796,95623381.38
269,900,700,11906.7009,1038.187787,694.4577662,0,0,18,25,0.014024967,4,4,7,7,251.6666667,92.5,10,100,35,500,50,25,136316.6686,395.999956,15.42269243,96867838.8
270,900,650,11148.41,713.2427287,398.6441833,0,0,28,25,0.023494817,8,8,8,8,107.0,71.28571429,13,400,30,500,50,25,160627.6675,434.3571691,14.55598224,97992391.19
271,800,800,11316.25201,616.6764443,616.6764443,0,0,22,29,0.02270537,7,7,6,6,105.1666667,126.2,10,150,30,400,60,25,175289.1451,474.4194863,15.92121954,98739473.07
272,900,700,12669.04426,720.5644652,446.2591108,0,0,10,32,0.012765837,4,4,3,3,240.6666667,261.0,13,450,40,400,60,25,119188.0475,362.073285,15.30560121,99227027.63
273,800,700,10823.18984,520.8643797,408.5105808,0,0,34,25,0.029803055,11,11,8,8,65.5,79.28571429,10,300,27,500,50,25,179822.3798,466.9432418,14.11333918,99821785.25
274,1000,700,11048.62284,711.697441,359.2268461,0,0,28,25,0.019634954,10,10,6,6,95.0,111.0,10,400,27,400,50,25,167418.547,470.9630193,17.24713429,100368112.6
275,900,600,11714.73473,713.2292974,337.6292892,0,0,28,25,0.025452718,10,10,6,6,83.88888889,91.0,10,300,35,500,50,25,155337.8408,414.794414,13.48499323,100699957.1
276,800,650,12210.64333,639.7680793,438.3757682,0,0,24,29,0.030485532,9,9,5,5,78.125,118.75,13,300,40,400,60,25,173178.7937,445.8586221,13.14766955,100912879.6
277,900,750,11523.09273,758.6980948,550.800518,0,0,20,29,0.019570959,7,7,5,5,121.8333333,145.25,10,150,30,400,60,25,168235.6916,467.6763786,16.67743021,101151610.3
278,1000,800,11472.07345,845.9023678,568.7903307,0,0,20,25,0.012271846,7,7,5,5,141.5,162.25,13,300,27,400,50,25,151395.9137,459.9465188,19.43578213,101173236.5
279,950,650,12599.01601,1072.550562,568.9004578,0,0,18,25,0.014308873,6,6,5,5,161.0,126.25,10,100,40,400,50,25,135316.6686,391.499956,15.12839243,101278945.5
280,950,650,11363.09132,901.2553506,472.4761441,0,0,16,32,0.020838807,4,4,6,6,259.3333333,95.6,10,150,30,500,60,25,160563.9575,440.9323884,15.30254277,101349882.6
281,850,800,12299.97843,625.4740022,558.1640811,0,0,14,29,0.013598938,3,3,6,6,340.5,126.2,10,250,35,400,60,25,133205.8935,399.7668747,16.55168685,101407176.3
282,900,850,11864.56993,607.3830154,544.0672423,0,0,18,25,0.011549973,5,5,6,6,188.75,141.0,10,400,30,400,50,25,134631.783,419.7550338,18.51610081,101447600.5
283,750,750,11217.61082,602.6249527,602.6249527,0,0,24,32,0.034314569,7,7,7,7,95.33333333,95.33333333,13,200,30,400,60,25,208104.6655,523.2024537,14.36488432,101835616.6
284,850,800,11589.39273,535.670063,476.1883478,0,0,20,29,0.019427055,6,6,6,6,136.2,126.2,10,400,30,400,60,25,161391.3753,455.0601891,16.74581087,102432620.2
285,750,750,12459.20278,464.2839563,464.2839563,0,0,20,29,0.02348515,6,6,6,6,116.2,116.2,10,450,40,400,60,25,151097.3959,410.98117,13.97330219,102774320.3
286,850,700,10997.34162,887.2362081,654.9292546,0,0,32,25,0.026399938,10,10,8,8,78.33333333,79.28571429,10,100,27,500,50,25,186297.3887,487.0536444,14.96187389,102927795.8
287,800,700,11072.18332,491.171202,382.4992473,0,0,22,32,0.031595446,7,7,6,6,104.6666667,105.6,10,350,27,500,60,25,186717.1756,480.4623346,14.16084491,103108807.6
288,1000,700,11202.92069,738.4410966,376.5277978,0,0,22,29,0.020759195,8,8,5,5,118.7142857,132.75,10,300,27,400,60,25,174910.2297,485.7134445,17.29858717,103279989.1
289,700,700,12231.65656,593.6762893,593.6762893,0,0,30,25,0.030053501,9,9,8,8,69.375,79.28571429,10,150,40,500,50,25,163487.2959,420.7746947,12.39107522,103382641.8
290,950,650,12754.17311,818.0700051,399.9753589,0,0,12,32,0.015629105,5,5,3,3,193.0,236.0,13,400,40,400,60,25,131473.307,383.6879656,15.10266039,103976895.4
291,800,800,12168.99063,601.8079534,601.8079534,0,0,24,25,0.018407769,5,5,9,9,163.75,81.875,10,200,35,400,50,25,151369.6818,427.3720474,15.75681109,104129769.1
292,750,750,12008.29208,543.3143015,543.3143015,0,0,26,29,0.030530696,7,7,8,8,95.83333333,82.14285714,13,300,35,400,60,25,187190.5884,482.0108288,14.22128377,106872619.8
293,900,800,11430.8214,667.6318896,539.2375696,0,0,18,32,0.020106193,7,7,4,4,121.3333333,209.3333333,10,200,27,400,60,25,179083.5344,498.0453604,17.78696338,106974142.0
