name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume,original_name
983,1000,700,16537.48646,1263.040313,703.1762596,0,0,26,29,0.024533595,8,8,7,7,118.7142857,88.5,10,100,40,500,60,25,207441.1179,549.9193825,17.52158695,216769385.2,492
984,700,1000,16537.48646,703.1762596,1263.040313,0,0,26,29,0.024533595,7,7,8,8,88.5,118.7142857,10,100,40,500,60,25,207441.1179,549.9193825,17.52158695,216769385.2,492
985,1100,900,15803.99767,894.8787677,607.3830154,0,0,28,25,0.013883301,7,7,9,9,159.1666667,94.375,10,400,30,400,50,25,191543.3533,577.2033839,24.08119293,217142953.5,493
986,900,1100,15803.99767,607.3830154,894.8787677,0,0,28,25,0.013883301,9,9,7,7,94.375,159.1666667,10,400,30,400,50,25,191543.3533,577.2033839,24.08119293,217142953.5,493
987,1050,750,16115.8789,985.3695325,531.1171505,0,0,20,32,0.020425339,5,5,7,7,218.0,95.33333333,13,400,35,500,60,25,196107.2937,545.1536556,19.45622647,218354395.9,494
988,750,1050,16115.8789,531.1171505,985.3695325,0,0,20,32,0.020425339,7,7,5,5,95.33333333,218.0,13,400,35,500,60,25,196107.2937,545.1536556,19.45622647,218354395.9,494
989,1050,950,15271.30764,1167.439508,990.1260731,0,0,26,29,0.017216558,7,7,8,8,145.8333333,110.7142857,13,150,27,400,60,25,237689.2787,669.8512226,24.56984385,218421942.4,495
990,950,1050,15271.30764,990.1260731,1167.439508,0,0,26,29,0.017216558,8,8,7,7,110.7142857,145.8333333,13,150,27,400,60,25,237689.2787,669.8512226,24.56984385,218421942.4,495
991,1150,950,15628.00472,1075.687208,761.1628735,0,0,20,29,0.012091897,7,7,5,5,162.5,193.75,13,300,27,400,60,25,202964.9466,620.621596,26.51610345,218438065.4,496
992,950,1150,15628.00472,761.1628735,1075.687208,0,0,20,29,0.012091897,5,5,7,7,193.75,162.5,13,300,27,400,60,25,202964.9466,620.621596,26.51610345,218438065.4,496
993,950,950,15568.77983,757.2418843,757.2418843,0,0,28,29,0.020492583,9,9,7,7,96.875,129.1666667,13,350,30,400,60,25,225786.3253,626.8230804,22.30457723,218480791.5,497
994,950,950,15568.77983,757.2418843,757.2418843,0,0,28,29,0.020492583,7,7,9,9,129.1666667,96.875,13,350,30,400,60,25,225786.3253,626.8230804,22.30457723,218480791.5,497
995,900,850,16793.66361,733.9565507,658.6971047,0,0,26,29,0.022449041,8,8,7,7,104.4285714,113.5,10,250,40,400,60,25,202085.9949,552.3146878,18.98005849,218517824.6,498
996,850,900,16793.66361,658.6971047,733.9565507,0,0,26,29,0.022449041,7,7,8,8,113.5,104.4285714,10,250,40,400,60,25,202085.9949,552.3146878,18.98005849,218517824.6,498
997,1000,850,17290.7825,1084.749234,816.0129146,0,0,18,29,0.013987479,7,7,4,4,137.5,225.0,13,200,40,400,60,25,177155.6774,520.8324151,20.76231164,218635131.2,499
998,850,1000,17290.7825,816.0129146,1084.749234,0,0,18,29,0.013987479,4,4,7,7,225.0,137.5,13,200,40,400,60,25,177155.6774,520.8324151,20.76231164,218635131.2,499
999,1100,750,17015.0009,1014.590573,481.5241724,0,0,26,25,0.015469964,8,8,7,7,136.4285714,100.8333333,10,400,40,400,50,25,170252.7705,501.900259,20.14079496,219186138.8,500
1000,750,1100,17015.0009,481.5241724,1014.590573,0,0,26,25,0.015469964,7,7,8,8,100.8333333,136.4285714,10,400,40,400,50,25,170252.7705,501.900259,20.14079496,219186138.8,500
1001,950,950,16714.95273,946.2817923,946.2817923,0,0,14,32,0.012475865,5,5,4,4,194.5,259.3333333,10,150,35,500,60,25,173332.0982,523.8919742,21.94338173,219691508.4,501
1002,950,950,16714.95273,946.2817923,946.2817923,0,0,14,32,0.012475865,4,4,5,5,259.3333333,194.5,10,150,35,500,60,25,173332.0982,523.8919742,21.94338173,219691508.4,501
1003,850,850,16022.58261,610.0140003,610.0140003,0,0,30,29,0.02742643,9,9,8,8,85.125,97.28571429,10,350,35,500,60,25,216910.8631,572.7516459,18.10500334,220586206.2,502
1004,850,850,16022.58261,610.0140003,610.0140003,0,0,30,29,0.02742643,8,8,9,9,97.28571429,85.125,10,350,35,500,60,25,216910.8631,572.7516459,18.10500334,220586206.2,502
1005,1100,800,15580.24006,1063.881292,602.6276346,0,0,24,29,0.018014178,5,5,9,9,232.75,78.875,10,200,30,500,60,25,203808.2661,579.0992723,21.63596966,221446716.1,503
1006,800,1100,15580.24006,602.6276346,1063.881292,0,0,24,29,0.018014178,9,9,5,5,78.875,232.75,10,200,30,500,60,25,203808.2661,579.0992723,21.63596966,221446716.1,503
1007,1100,800,16448.83828,1158.629792,658.9456698,0,0,30,25,0.016734336,10,10,7,7,106.1111111,109.1666667,10,150,35,400,50,25,198797.5463,569.354093,21.60122917,222333327.0,504
1008,800,1100,16448.83828,658.9456698,1158.629792,0,0,30,25,0.016734336,7,7,10,10,109.1666667,106.1111111,10,150,35,400,50,25,198797.5463,569.354093,21.60122917,222333327.0,504
1009,950,850,16333.09326,863.0972276,707.1260993,0,0,32,25,0.019452586,9,9,9,9,99.875,87.375,13,350,35,500,50,25,196177.2606,549.3845896,19.91648037,223569143.7,505
1010,850,950,16333.09326,707.1260993,863.0972276,0,0,32,25,0.019452586,9,9,9,9,87.375,99.875,13,350,35,500,50,25,196177.2606,549.3845896,19.91648037,223569143.7,505
1011,900,800,16709.27507,732.6065387,586.1590792,0,0,26,32,0.029042279,8,8,7,7,104.0,104.6666667,10,250,40,400,60,25,227275.2829,592.6549966,18.11869165,225164337.8,506
1012,800,900,16709.27507,586.1590792,732.6065387,0,0,26,32,0.029042279,7,7,8,8,104.6666667,104.0,10,250,40,400,60,25,227275.2829,592.6549966,18.11869165,225164337.8,506
1013,1100,950,15624.74267,923.6186559,702.6978613,0,0,20,32,0.015392301,8,8,4,4,131.7142857,257.3333333,13,400,27,400,60,25,218009.7293,640.4455024,25.52767706,226030648.0,507
1014,950,1100,15624.74267,702.6978613,923.6186559,0,0,20,32,0.015392301,4,4,8,8,257.3333333,131.7142857,13,400,27,400,60,25,218009.7293,640.4455024,25.52767706,226030648.0,507
1015,1100,800,15492.51096,1258.027244,741.2944589,0,0,40,25,0.022312448,11,11,11,11,95.5,65.5,10,100,30,400,50,25,243925.8702,658.173783,21.91126213,226419466.3,508
1016,800,1100,15492.51096,741.2944589,1258.027244,0,0,40,25,0.022312448,11,11,11,11,65.5,95.5,10,100,30,400,50,25,243925.8702,658.173783,21.91126213,226419466.3,508
1017,950,950,17792.97311,842.5591125,842.5591125,0,0,12,32,0.010693598,3,3,5,5,386.0,193.0,13,350,40,400,60,25,157071.6829,491.8567336,21.83175947,227544045.2,509
1018,950,950,17792.97311,842.5591125,842.5591125,0,0,12,32,0.010693598,5,5,3,3,193.0,386.0,13,350,40,400,60,25,157071.6829,491.8567336,21.83175947,227544045.2,509
1019,1250,850,16404.08346,1200.621726,578.6853477,0,0,18,29,0.011189983,8,8,3,3,153.5714286,337.5,13,450,30,400,60,25,185993.7477,581.0901749,25.70982266,227828694.4,510
1020,850,1250,16404.08346,578.6853477,1200.621726,0,0,18,29,0.011189983,3,3,8,8,337.5,153.5714286,13,450,30,400,60,25,185993.7477,581.0901749,25.70982266,227828694.4,510
1021,1250,850,15567.18518,1220.822144,603.8251876,0,0,30,25,0.013859968,7,7,10,10,183.1666667,77.66666667,13,350,27,400,50,25,210735.2784,629.7561798,25.87987709,228671030.0,511
1022,850,1250,15567.18518,603.8251876,1220.822144,0,0,30,25,0.013859968,10,10,7,7,77.66666667,183.1666667,13,350,27,400,50,25,210735.2784,629.7561798,25.87987709,228671030.0,511
1023,1000,800,17133.53957,941.2431415,623.0675367,0,0,32,25,0.019634954,8,8,10,10,121.2857143,72.11111111,13,350,40,400,50,25,195577.2606,546.6845896,19.73990037,228912344.0,512
1024,800,1000,17133.53957,623.0675367,941.2431415,0,0,32,25,0.019634954,10,10,8,8,72.11111111,121.2857143,13,350,40,400,50,25,195577.2606,546.6845896,19.73990037,228912344.0,512
1025,1050,900,16102.62148,855.2467865,638.5728117,0,0,18,32,0.015319004,7,7,4,4,146.3333333,242.6666667,10,350,30,500,60,25,194106.5387,573.1211391,23.06408777,229009477.9,513
1026,900,1050,16102.62148,638.5728117,855.2467865,0,0,18,32,0.015319004,4,4,7,7,242.6666667,146.3333333,10,350,30,500,60,25,194106.5387,573.1211391,23.06408777,229009477.9,513
1027,900,800,16251.63006,1077.997764,892.4965622,0,0,26,32,0.029042279,7,7,8,8,120.3333333,88.85714286,13,150,35,500,60,25,240357.3879,618.6883854,18.20779079,229445229.8,514
1028,800,900,16251.63006,892.4965622,1077.997764,0,0,26,32,0.029042279,8,8,7,7,88.85714286,120.3333333,13,150,35,500,60,25,240357.3879,618.6883854,18.20779079,229445229.8,514
1029,1050,900,15976.32242,945.960769,715.0201422,0,0,22,32,0.018723227,6,6,7,7,174.4,120.3333333,13,300,30,400,60,25,224956.3177,633.8662276,23.27595115,230698197.3,515
1030,900,1050,15976.32242,715.0201422,945.960769,0,0,22,32,0.018723227,7,7,6,6,120.3333333,174.4,13,300,30,400,60,25,224956.3177,633.8662276,23.27595115,230698197.3,515
1031,1000,750,16933.54622,894.8653865,518.86462,0,0,24,32,0.025735927,7,7,7,7,138.0,96.33333333,10,250,40,400,60,25,217423.8884,579.3977073,18.74069388,230725029.7,516
1032,750,1000,16933.54622,518.86462,894.8653865,0,0,24,32,0.025735927,7,7,7,7,96.33333333,138.0,10,250,40,400,60,25,217423.8884,579.3977073,18.74069388,230725029.7,516
1033,1100,800,16843.9384,1159.60784,657.9500754,0,0,20,29,0.015011815,6,6,6,6,185.0,125.0,13,300,35,500,60,25,184575.682,541.3569594,21.50354149,231955534.1,517
1034,800,1100,16843.9384,657.9500754,1159.60784,0,0,20,29,0.015011815,6,6,6,6,125.0,185.0,13,300,35,500,60,25,184575.682,541.3569594,21.50354149,231955534.1,517
1035,1050,750,17253.55945,1086.103853,591.7748657,0,0,28,25,0.017453293,7,7,9,9,149.8333333,74.875,13,350,40,500,50,25,179320.9013,512.2187045,19.34062307,233305839.2,518
1036,750,1050,17253.55945,591.7748657,1086.103853,0,0,28,25,0.017453293,9,9,7,7,74.875,149.8333333,13,350,40,500,50,25,179320.9013,512.2187045,19.34062307,233305839.2,518
1037,1050,800,15267.84059,1227.192623,793.2489953,0,0,32,29,0.025162661,9,9,9,9,110.125,78.875,10,100,27,500,60,25,251284.1662,664.4832544,21.0422304,234741789.4,519
1038,800,1050,15267.84059,793.2489953,1227.192623,0,0,32,29,0.025162661,9,9,9,9,78.875,110.125,10,100,27,500,60,25,251284.1662,664.4832544,21.0422304,234741789.4,519
1039,1050,800,17732.22908,1072.729562,653.2783302,0,0,18,29,0.014153997,8,8,3,3,125.0,312.5,13,350,40,500,60,25,169166.2329,502.9254206,20.47790603,235143123.0,520
1040,800,1050,17732.22908,653.2783302,1072.729562,0,0,18,29,0.014153997,3,3,8,8,312.5,125.0,13,350,40,500,60,25,169166.2329,502.9254206,20.47790603,235143123.0,520
1041,950,900,15390.73938,1042.063248,955.3232369,0,0,26,32,0.024456656,6,6,9,9,155.6,91.0,10,100,27,500,60,25,250726.6336,666.4311844,21.38329702,236163033.5,521
1042,900,950,15390.73938,955.3232369,1042.063248,0,0,26,32,0.024456656,9,9,6,6,91.0,155.6,10,100,27,500,60,25,250726.6336,666.4311844,21.38329702,236163033.5,521
1043,950,800,17334.50615,1157.837386,872.1539664,0,0,20,32,0.021164414,6,6,6,6,155.6,125.6,10,100,40,500,60,25,204399.5298,556.1332055,18.88022662,236596029.3,522
1044,800,950,17334.50615,872.1539664,1157.837386,0,0,20,32,0.021164414,6,6,6,6,125.6,155.6,10,100,40,500,60,25,204399.5298,556.1332055,18.88022662,236596029.3,522
1045,1200,900,16054.71694,1156.318747,687.1714371,0,0,26,25,0.011817333,11,11,4,4,104.9,249.6666667,13,400,27,500,50,25,195464.8461,603.2762895,26.17728887,236968079.3,523
1046,900,1200,16054.71694,687.1714371,1156.318747,0,0,26,25,0.011817333,4,4,11,11,249.6666667,104.9,13,400,27,500,50,25,195464.8461,603.2762895,26.17728887,236968079.3,523
1047,1050,850,15906.64922,995.8554977,684.6314648,0,0,26,32,0.023429065,9,9,6,6,109.75,135.6,10,150,30,400,60,25,247520.1555,667.580293,22.22392616,237228351.6,524
1048,850,1050,15906.64922,684.6314648,995.8554977,0,0,26,32,0.023429065,6,6,9,9,135.6,109.75,10,150,30,400,60,25,247520.1555,667.580293,22.22392616,237228351.6,524
1049,1000,950,16230.54643,853.5528791,777.5000878,0,0,30,25,0.01550128,11,11,6,6,85.5,161.0,10,250,30,500,50,25,199054.2207,583.9208752,23.21291704,237364517.5,525
1050,950,1000,16230.54643,777.5000878,853.5528791,0,0,30,25,0.01550128,6,6,11,11,161.0,85.5,10,250,30,500,50,25,199054.2207,583.9208752,23.21291704,237364517.5,525
1051,1100,850,17217.72773,1325.630334,857.1367974,0,0,14,32,0.012042212,4,4,5,5,307.3333333,168.0,13,200,35,500,60,25,180103.3858,543.8928366,22.73697139,237752121.1,526
1052,850,1100,17217.72773,857.1367974,1325.630334,0,0,14,32,0.012042212,5,5,4,4,168.0,307.3333333,13,200,35,500,60,25,180103.3858,543.8928366,22.73697139,237752121.1,526
1053,1000,850,16710.25686,820.8277839,601.4251104,0,0,28,29,0.021758301,6,6,10,10,166.2,75.66666667,10,300,35,400,60,25,218320.2029,601.4234969,21.04627244,238485864.4,527
1054,850,1000,16710.25686,601.4251104,820.8277839,0,0,28,29,0.021758301,10,10,6,6,75.66666667,166.2,10,300,35,400,60,25,218320.2029,601.4234969,21.04627244,238485864.4,527
1055,1000,800,16702.57929,1127.14027,774.5307398,0,0,22,32,0.022116812,6,6,7,7,164.4,103.6666667,13,200,35,500,60,25,217732.5013,590.3748329,19.89187631,238759068.1,528
1056,800,1000,16702.57929,774.5307398,1127.14027,0,0,22,32,0.022116812,7,7,6,6,103.6666667,164.4,13,200,35,500,60,25,217732.5013,590.3748329,19.89187631,238759068.1,528
1057,1150,800,16074.98286,1102.250849,569.8813097,0,0,32,25,0.017073873,10,10,8,8,111.6666667,93.57142857,10,250,30,500,50,25,204282.4004,588.1038178,22.55908569,239101171.7,529
1058,800,1150,16074.98286,569.8813097,1102.250849,0,0,32,25,0.017073873,8,8,10,10,93.57142857,111.6666667,10,250,30,500,50,25,204282.4004,588.1038178,22.55908569,239101171.7,529
1059,900,850,16412.66596,799.5946324,722.1949912,0,0,36,29,0.031083287,11,11,9,9,72.5,84.375,13,250,35,400,60,25,258547.3515,663.3464636,19.3682024,239340453.5,530
1060,850,900,16412.66596,722.1949912,799.5946324,0,0,36,29,0.031083287,9,9,11,11,84.375,72.5,13,250,35,400,60,25,258547.3515,663.3464636,19.3682024,239340453.5,530
1061,1000,900,16171.3934,851.8426939,702.8619977,0,0,26,29,0.019081685,6,6,9,9,165.0,90.625,13,400,30,500,60,25,214086.3935,603.303481,22.16667412,239592449.2,531
1062,900,1000,16171.3934,702.8619977,851.8426939,0,0,26,29,0.019081685,9,9,6,6,90.625,165.0,13,400,30,500,60,25,214086.3935,603.303481,22.16667412,239592449.2,531
1063,950,900,16099.86197,804.9031567,730.398126,0,0,24,32,0.022575375,8,8,6,6,110.2857143,144.4,13,350,30,500,60,25,227962.0407,621.4526303,21.22737634,241346635.9,532
1064,900,950,16099.86197,730.398126,804.9031567,0,0,24,32,0.022575375,6,6,8,8,144.4,110.2857143,13,350,30,500,60,25,227962.0407,621.4526303,21.22737634,241346635.9,532
1065,1150,800,17019.55264,1030.21395,506.5242398,0,0,18,32,0.015735281,4,4,7,7,326.0,104.6666667,10,400,35,400,60,25,191353.4821,562.6225565,22.47035888,241416363.6,533
1066,800,1150,17019.55264,506.5242398,1030.21395,0,0,18,32,0.015735281,7,7,4,4,104.6666667,326.0,10,400,35,400,60,25,191353.4821,562.6225565,22.47035888,241416363.6,533
1067,1100,900,15699.82458,862.2718582,586.5131721,0,0,30,29,0.020015753,8,8,9,9,133.0,91.375,10,350,27,400,60,25,239367.7846,671.1549197,24.41022178,242694097.4,534
1068,900,1100,15699.82458,586.5131721,862.2718582,0,0,30,29,0.020015753,9,9,8,8,91.375,133.0,10,350,27,400,60,25,239367.7846,671.1549197,24.41022178,242694097.4,534
1069,1200,800,15556.46647,1018.265679,467.1380182,0,0,26,32,0.021781709,8,8,7,7,146.8571429,104.6666667,10,350,27,400,60,25,245474.7306,677.0638973,23.76243713,243612528.5,535
1070,800,1200,15556.46647,467.1380182,1018.265679,0,0,26,32,0.021781709,7,7,8,8,104.6666667,146.8571429,10,350,27,400,60,25,245474.7306,677.0638973,23.76243713,243612528.5,535
1071,1050,950,17599.11039,1202.806292,1014.140194,0,0,14,32,0.011287687,5,5,4,4,219.5,259.3333333,10,100,35,400,60,25,188988.189,574.1235948,24.23492987,244333174.6,536
1072,950,1050,17599.11039,1014.140194,1202.806292,0,0,14,32,0.011287687,4,4,5,5,259.3333333,219.5,10,100,35,400,60,25,188988.189,574.1235948,24.23492987,244333174.6,536
1073,900,800,16629.97529,771.8630648,624.1744482,0,0,34,29,0.031191215,11,11,8,8,72.5,89.28571429,13,350,35,500,60,25,240788.9627,619.2365346,18.21157317,245193643.1,537
1074,800,900,16629.97529,624.1744482,771.8630648,0,0,34,29,0.031191215,8,8,11,11,89.28571429,72.5,13,350,35,500,60,25,240788.9627,619.2365346,18.21157317,245193643.1,537
1075,850,750,17117.55922,662.8937347,523.5288527,0,0,30,32,0.037846951,9,9,8,8,84.0,81.71428571,13,500,40,500,60,25,244138.3431,609.0005144,16.33786584,245277565.8,538
1076,750,850,17117.55922,523.5288527,662.8937347,0,0,30,32,0.037846951,8,8,9,9,81.71428571,84.0,13,500,40,500,60,25,244138.3431,609.0005144,16.33786584,245277565.8,538
1077,1100,750,16962.18993,975.6143343,467.1108798,0,0,26,29,0.020816383,10,10,5,5,103.4444444,145.25,10,400,35,500,60,25,204401.3485,568.9702415,20.37577615,246491105.4,539
1078,750,1100,16962.18993,467.1108798,975.6143343,0,0,26,29,0.020816383,5,5,10,10,145.25,103.4444444,10,400,35,500,60,25,204401.3485,568.9702415,20.37577615,246491105.4,539
1079,1150,950,16314.94537,935.3455573,647.3444883,0,0,20,29,0.012091897,7,7,5,5,163.5,195.25,10,450,27,500,60,25,195141.496,605.0529293,26.46281977,246898835.0,540
1080,950,1150,16314.94537,647.3444883,935.3455573,0,0,20,29,0.012091897,5,5,7,7,195.25,163.5,10,450,27,500,60,25,195141.496,605.0529293,26.46281977,246898835.0,540
1081,1100,750,17678.66235,1196.164811,601.2483049,0,0,26,25,0.015469964,5,5,10,10,238.75,67.22222222,10,200,40,500,50,25,175339.2053,512.0222644,20.17543747,247286190.4,541
1082,750,1100,17678.66235,601.2483049,1196.164811,0,0,26,25,0.015469964,10,10,5,5,67.22222222,238.75,10,200,40,500,50,25,175339.2053,512.0222644,20.17543747,247286190.4,541
1083,1100,900,17604.35798,985.5839822,670.8617851,0,0,18,29,0.012009452,5,5,6,6,232.75,146.2,10,300,35,400,60,25,178814.3477,552.2451689,23.99348789,247879520.2,542
1084,900,1100,17604.35798,670.8617851,985.5839822,0,0,18,29,0.012009452,6,6,5,5,146.2,232.75,10,300,35,400,60,25,178814.3477,552.2451689,23.99348789,247879520.2,542
1085,850,850,15930.43263,695.3911014,695.3911014,0,0,32,32,0.03562066,9,9,9,9,84.0,84.0,13,300,30,500,60,25,267909.7847,673.0506975,18.45557073,247937803.4,543
1086,850,850,15930.43263,695.3911014,695.3911014,0,0,32,32,0.03562066,9,9,9,9,84.0,84.0,13,300,30,500,60,25,267909.7847,673.0506975,18.45557073,247937803.4,543
1087,1200,850,16657.58402,1266.697019,685.2901742,0,0,20,32,0.015769563,8,8,4,4,146.0,224.0,13,250,30,400,60,25,221667.5095,642.704485,24.97761086,249511448.2,544
1088,850,1200,16657.58402,685.2901742,1266.697019,0,0,20,32,0.015769563,4,4,8,8,224.0,146.0,13,250,30,400,60,25,221667.5095,642.704485,24.97761086,249511448.2,544
1089,1150,800,17462.7384,1205.791729,624.1744482,0,0,20,29,0.014359127,7,7,5,5,162.5,156.25,13,350,35,500,60,25,186426.1106,553.0713124,22.43610988,252184255.5,545
1090,800,1150,17462.7384,624.1744482,1205.791729,0,0,20,29,0.014359127,5,5,7,7,156.25,162.5,13,350,35,500,60,25,186426.1106,553.0713124,22.43610988,252184255.5,545
1091,1000,850,18045.04333,882.8855436,647.3322966,0,0,24,29,0.018649972,9,9,5,5,103.125,168.75,13,450,40,400,60,25,198629.4628,562.7694537,20.91072388,253698247.2,546
1092,850,1000,18045.04333,647.3322966,882.8855436,0,0,24,29,0.018649972,5,5,9,9,168.75,103.125,13,450,40,400,60,25,198629.4628,562.7694537,20.91072388,253698247.2,546
1093,950,900,15789.75241,702.7712419,635.6661844,0,0,28,32,0.026337937,9,9,7,7,97.25,121.3333333,10,300,27,500,60,25,249989.6369,664.6415751,21.37915392,254109465.3,547
1094,900,950,15789.75241,635.6661844,702.7712419,0,0,28,32,0.026337937,7,7,9,9,121.3333333,97.25,10,300,27,500,60,25,249989.6369,664.6415751,21.37915392,254109465.3,547
1095,1050,900,18544.37311,1254.48866,962.7596165,0,0,12,32,0.010212669,2,2,6,6,878.0,145.6,10,100,40,400,60,25,171673.6418,529.448632,22.90867337,254762264.4,548
1096,900,1050,18544.37311,962.7596165,1254.48866,0,0,12,32,0.010212669,6,6,2,2,145.6,878.0,10,100,40,400,60,25,171673.6418,529.448632,22.90867337,254762264.4,548
1097,1150,900,16811.21128,1682.728971,1147.722562,0,0,24,29,0.015316402,7,7,7,7,162.5,120.8333333,13,100,30,400,60,25,243692.2774,689.5924547,25.47247678,254994993.5,549
1098,900,1150,16811.21128,1147.722562,1682.728971,0,0,24,29,0.015316402,7,7,7,7,120.8333333,162.5,13,100,30,400,60,25,243692.2774,689.5924547,25.47247678,254994993.5,549
1099,1050,850,17360.34725,876.0803772,581.3843673,0,0,22,29,0.016281722,3,3,10,10,440.5,75.66666667,10,450,35,500,60,25,188857.9412,552.1233904,21.82091597,255413757.0,550
