name,b,d,h,PiM,M,rho_t,rho_c,PiVn,stirrup,stirrup_space,fck,fy,Cost,CO2,UnitWeight,dimension,PI_size,n_b,N_r,N_n,N_r_C,N_n_C
1,200,229,300,33.3438813,39.22809565,0.005414102,0.002276598,161.1273804,10,100,21,500,11236.08399,34.33707854,1.45666657,22,50,2,1,1,1,1
2,200,239,300,39.19336903,46.10984592,0.007572991,0.00353646,217.7189931,13,100,21,400,16011.36625,43.80398766,1.489287312,16,40,2,2,1,1,1
3,200,229,300,39.95118011,47.00138837,0.008535782,0.00387575,134.1489535,10,100,21,400,12916.06728,37.63682949,1.468226347,22,50,2,1,1,1,1
4,200,226,300,40.25606245,47.36007347,0.008498694,0.004233733,205.8765374,13,100,21,400,15523.37029,42.82394533,1.485987919,22,50,1,1,1,1,1
5,200,217,300,42.51375561,50.01618308,0.010500675,0.004337434,130.4479678,10,100,27,400,13996.13293,39.77099457,1.475623571,16,40,2,3,2,1,1
6,200,226,300,44.14806842,51.93890403,0.007523281,0.003119251,254.3394921,13,100,27,500,14789.3908,41.38229436,1.480937488,22,50,1,1,1,1,1
7,200,229,300,47.38406684,55.74596098,0.009796694,0.004279064,137.6616803,10,100,27,400,13508.30874,38.80008473,1.472301494,22,50,2,2,1,1,1
8,250,242,300,48.70932972,57.30509379,0.007745187,0.003218441,148.695542,10,100,21,400,15962.82996,46.69284109,1.834015893,16,40,3,2,1,1,1
9,200,292,350,49.35443737,58.06404396,0.005068474,0.00238181,205.4550004,10,100,21,500,13789.69346,41.41012258,1.704095139,16,40,2,2,1,1,1
10,250,242,300,49.55608761,58.30127955,0.006421593,0.002630803,177.2054953,10,100,21,500,15064.3882,44.92816041,1.827833816,16,40,3,2,1,1,1
11,250,229,300,49.85753351,58.65592178,0.008463611,0.003892596,140.707765,10,100,21,400,15812.20546,46.38424439,1.83301405,22,50,2,2,1,1,1
12,250,239,300,50.30792824,59.18579793,0.007732411,0.003779027,224.5642155,13,100,21,400,19471.46931,53.67011201,1.857925763,16,40,3,2,1,1,1
13,200,279,350,52.1284282,61.32756259,0.005863836,0.002778578,196.3080312,10,100,21,500,13662.81983,41.14817632,1.703256723,22,50,2,1,1,1,1
14,200,289,350,52.17370691,61.38083166,0.005811949,0.002466523,320.8063471,13,100,21,500,17445.1094,48.67568577,1.729014962,16,40,2,2,1,1,1
15,200,292,350,54.04633245,63.58392052,0.007364095,0.003323681,171.0545608,10,100,21,400,15258.76391,44.29560762,1.714203649,16,40,2,2,1,1,1
16,300,229,300,54.88066525,64.56548853,0.007221148,0.00344608,147.2665764,10,100,21,400,17826.45605,53.39949356,2.191733583,22,50,3,2,1,1,1
17,250,276,350,57.98266027,68.21489444,0.005293655,0.002209393,314.2805549,13,100,21,500,19358.19652,55.98885485,2.144550844,22,50,2,1,1,1,1
18,350,239,300,58.13062028,68.38896503,0.004927419,0.002134629,285.8391862,13,100,21,500,23201.14722,67.13566231,2.573248997,16,40,5,2,1,1,1
19,200,289,350,60.11126765,70.71913841,0.0065154,0.002615606,325.239439,13,100,27,500,17827.9877,49.42771887,1.731649505,16,40,2,2,1,1,1
20,300,239,300,61.94133283,72.87215627,0.006450453,0.003189258,278.9939638,1.30E+01,100,21,500,21739.51646,61.19485137,2.21836181,16,40,4,2,1,1,1
21,250,239,300,61.9533809,72.88633047,0.00816547,0.003273636,276.7313925,1.30E+01,100,27,500,19437.88895,53.60415491,1.8576947,16,40,3,3,1,1,1
22,250,229,300,62.00369174,72.94551969,0.010852225,0.004443573,145.0986734,10,100,27,400,17119.83099,48.95262624,1.842011675,22,50,2,2,1,1,1
23,200,276,350,62.64023469,73.69439376,0.006925092,0.003289648,310.6092912,13,100,27,500,17274.78227,48.3195949,1.727901413,22,50,1,1,1,1,1
24,300,242,300,63.01564812,74.13605661,0.008154359,0.003940657,155.6266878,10,100,21,400,19448.35315,56.59790067,2.202859088,16,40,4,3,1,2,1
25,400,226,300,69.12760363,81.32659251,0.005661549,0.002587405,276.7643362,13,100,21,500,25813.61626,75.31535869,2.936113425,22,50,5,2,1,1,1
26,400,229,300,69.38457656,81.6289136,0.007183407,0.002874595,160.3841994,10,100,21,400,22923.97729,69.52971516,2.916528457,22,50,5,2,1,1,1
27,200,279,350,70.10509957,82.47658773,0.008150379,0.003769944,200.5877288,10,100,27,500,15084.00947,43.93961592,1.71303577,22,50,2,2,1,1,1
28,250,279,350,70.56615533,83.01900627,0.008726102,0.00359064,171.4299844,10,100,21,400,18607.45137,54.42632241,2.139623702,22,50,2,2,1,1,1
29,350,239,300,70.9091861,83.42257188,0.008124027,0.00364556,238.2546604,13,100,21,400,26260.86182,73.14542221,2.594302551,16,40,5,3,1,2,1
30,400,226,300,71.61640448,84.2545935,0.007409257,0.003279583,231.7680901,13,100,21,400,27527.41156,78.68152175,2.947905859,22,50,5,2,1,1,1
31,300,229,300,74.77031972,87.96508202,0.010467087,0.004737668,152.5356666,10,100,27,400,20248.5836,58.15693238,2.208399972,22,50,3,2,1,1,1
32,200,348,450,74.88114378,88.09546327,0.006949628,0.003123796,317.0134293,13,100,21,400,22025.1632,61.76129181,2.2203127,22,50,1,2,2,1,1
33,250,276,350,76.80255876,90.35595148,0.007174614,0.002938307,319.5726541,1.30E+01,100,27,500,20757.42802,58.73716522,2.1541788,22,50,2,2,1,1,1
34,300,292,350,78.05071145,91.82436641,0.007194551,0.002989084,187.7809621,10,100,21,400,21373.57932,63.4382919,2.560966055,16,40,4,3,1,2,1
35,450,226,300,78.6248065,92.49977235,0.006936131,0.00323774,238.2409782,13,100,21,400,30300.91791,87.19906236,3.311819915,22,50,6,2,1,1,1
36,200,367,450,79.02617653,92.97197238,0.006834109,0.003314937,214.9898076,1.00E+01,100,21,400,19030.25172,55.79261698,2.199938945,16,40,2,3,2,2,1
37,350,239,300,80.77826752,95.0332559,0.006726109,0.003309993,292.2548979,1.30E+01,100,27,500,25134.16466,70.93241208,2.586549874,16,40,5,3,1,2,1
38,200,348,450,80.94173014,95.22556487,0.008107647,0.003342872,224.6317557,13,150,21,400,19644.03991,57.00361063,2.204147654,22,50,1,2,2,1,1
39,350,226,300,81.43693572,95.80815967,0.009573093,0.004353871,231.3619418,13,100,27,400,26337.14622,73.27371509,2.594885907,22,50,4,2,1,1,1
40,250,314,400,84.01175409,98.83735775,0.008595489,0.003512105,295.0341576,13,100,21,400,25596.0617,70.8253132,2.474760491,16,40,3,4,2,2,1
41,200,339,400,84.01415949,98.84018764,0.006403722,0.003140496,381.5092381,13,100,27,500,20597.09804,56.92228782,1.980565667,16,40,2,2,1,1,1
42,200,348,450,84.28588143,99.15986051,0.008709523,0.003489748,317.0134293,13,100,21,400,23174.80451,64.01936787,2.228223254,22,50,1,2,2,1,1
43,250,279,350,84.58210324,99.50835675,0.007725999,0.00357755,209.6485196,10,100,27,500,18058.34375,53.3477888,2.135845354,22,50,2,2,1,1,1
44,350,289,350,84.88502777,99.86473855,0.004906305,0.002412942,345.6381792,13,100,21,500,26805.49972,77.7922838,3.000363834,16,40,5,3,1,2,1
45,250,326,400,86.98067548,102.3302064,0.006012079,0.002659396,371.215438,13,100,21,500,22868.79131,65.44698428,2.456052901,22,50,2,2,1,1,1
46,450,226,300,88.85582075,104.5362597,0.008652349,0.003878666,238.2409782,13,100,21,400,32163.55393,90.85757195,3.324636504,22,50,6,3,1,1,1
47,500,239,300,89.10255834,104.8265392,0.005468344,0.002378935,306.3748536,13,100,21,500,32623.25676,94.85198079,3.672571085,16,40,8,3,1,2,1
48,250,326,400,89.39528643,105.1709252,0.006144044,0.002841739,263.038622,13,150,21,500,19941.98299,59.61749201,2.436133056,22,50,2,2,1,1,1
49,250,326,400,90.05671491,105.9490764,0.006479802,0.002694341,371.215438,13,100,21,500,23187.10812,66.07220848,2.458243203,22,50,2,2,1,1,1
50,400,229,300,91.27190395,107.3787105,0.007551309,0.003288164,194.3880798,10,100,27,500,23480.17525,70.62217529,2.920355593,22,50,5,2,1,1,1
51,500,242,300,91.3008113,107.4127192,0.006900143,0.002969414,183.3512707,1.00E+01,100,21,400,29170.74195,87.92997783,3.649196559,16,40,8,4,1,2,1
52,500,226,300,91.63917184,107.8107904,0.007614176,0.003452479,244.7138664,13,100,21,400,34220.01504,97.96672312,3.683616652,22,50,7,3,1,1,1
53,200,379,450,91.75591085,107.9481304,0.006049938,0.002708142,266.6693327,10,100,21,500,17907.04972,53.57372536,2.192244905,22,50,2,2,1,1,1
54,350,292,350,91.77132032,107.9662592,0.007047669,0.003167094,196.1441627,10,100,21,400,24570.08778,73.28284976,2.985304394,16,40,5,4,1,2,1
55,250,276,350,92.05154029,108.2959298,0.010998653,0.005223794,264.6214862,13,100,27,400,24032.92818,65.17076183,2.176717149,22,50,2,2,1,1,1
56,450,229,300,92.31686881,108.608081,0.006493753,0.002739268,201.825073,10,100,27,500,24974.77897,76.61675642,3.275499494,22,50,6,2,1,1,1
57,350,292,350,92.79737764,109.1733855,0.007505253,0.003008644,196.1441627,10,100,21,400,24807.62842,73.74941688,2.986938885,16,40,5,4,1,2,1
58,400,229,300,96.69640774,113.7604797,0.010084549,0.004441797,167.4096529,10,100,27,400,26104.24099,75.77625242,2.938411495,22,50,5,3,1,1,1
59,500,229,300,97.02478329,114.1468039,0.008530833,0.003483981,173.5018223,10,100,21,400,30087.61047,89.71810504,3.655540016,22,50,7,3,1,1,1
60,450,242,300,97.28327116,114.4509072,0.006321042,0.002746722,213.2823915,10,100,27,500,25747.85926,78.14795404,3.280784386,16,40,7,3,1,2,1
61,550,226,300,98.81946246,116.2581911,0.006313396,0.002583322,296.1830008,13,100,21,500,35337.87903,103.2323222,4.036138418,22,50,8,2,1,1,1
62,400,239,300,98.85593745,116.3011029,0.009202374,0.004539161,252.4321248,13,100,27,400,31060.42025,85.64244721,2.972157644,16,40,6,4,1,2,1
63,550,239,300,100.1501547,117.8237114,0.005477424,0.002556729,313.220076,13,100,21,500,35784.70383,104.1314979,4.039154517,16,40,9,3,1,2,1
64,300,342,400,101.5504426,119.4711089,0.006856433,0.002981329,219.9352364,10,100,21,400,24101.2892,71.85488715,2.924594821,16,40,4,4,1,2,1
65,550,242,300,102.0811911,120.0955189,0.007103621,0.003031381,190.2824165,10,100,21,400,32189.70587,96.91864174,4.014829412,16,40,9,4,1,2,1
66,550,239,300,103.2213377,121.4368678,0.006998309,0.003341014,265.6355502,13,100,21,400,38139.12749,108.7559556,4.055355043,16,40,9,4,1,2,1
67,550,229,300,103.5633763,121.8392662,0.006338691,0.002857915,207.0390607,10,100,21,500,30215.07672,93.02741352,4.001276797,22,50,8,2,1,1,1
68,400,292,350,103.8698809,122.1998599,0.006898843,0.003147889,204.5073634,10,100,21,400,27592.91393,82.78626829,3.408447645,16,40,6,4,1,2,1
69,300,279,350,104.5525064,123.0029487,0.01023657,0.004512701,185.8403973,10,100,27,400,23541.01171,67.6827229,2.575914501,22,50,3,3,1,1,1
70,250,376,450,105.7325333,124.3912156,0.006808346,0.003028211,353.2893098,13,100,21,400,26603.90861,75.34611118,2.769099871,22,50,2,2,1,1,1
71,550,229,300,106.6060834,125.4189216,0.007858186,0.003832532,180.0606337,10,100,21,400,32655.89332,97.82156056,4.018071783,22,50,8,3,1,2,1
72,500,229,300,106.7828816,125.6269195,0.006858893,0.002943945,209.2620661,10,100,27,500,28119.69291,85.85280595,3.641998995,22,50,7,2,1,1,1
73,250,342,400,107.3686367,126.3160432,0.007090589,0.002838951,256.9885079,10,100,27,500,20638.60906,60.98035772,2.440941162,16,40,3,3,1,2,1
74,200,364,450,109.9145758,129.3112657,0.007784999,0.003849981,409.6441377,13,100,27,500,23992.49146,65.64697508,2.233791214,16,40,2,3,2,2,1
75,450,226,300,111.1324298,130.7440351,0.00830682,0.004087119,291.0373186,13,100,27,500,32055.23551,90.64481756,3.323891177,22,50,6,2,1,1,1
76,450,226,300,111.737876,131.4563248,0.010454523,0.004952622,246.0410724,1.30E+01,100,27,400,34436.29732,95.32159682,3.340274997,22,50,6,3,1,2,1
77,200,367,450,111.7608972,131.4834085,0.008285684,0.003607482,263.855543,10,100,27,500,20024.95487,57.74637015,2.206783386,16,40,2,3,2,2,1
78,550,226,300,113.472169,133.4966694,0.006390551,0.003001339,305.7164492,13,100,27,500,35816.12056,104.1716636,4.039429145,22,50,8,2,1,1,1
79,500,239,300,114.5911775,134.81315,0.007219464,0.002949712,315.5401559,13,100,27,500,34779.17242,99.08653765,3.687405699,16,40,8,4,1,2,1
80,200,429,500,115.0718023,135.378591,0.006014685,0.002725957,175.4990539,10,200,21,500,16909.77682,53.5798665,2.415491007,22,50,2,2,1,1,1
81,350,279,350,115.2995048,135.6464762,0.007406119,0.00344708,227.7701012,10,100,27,500,24200.13681,72.54346143,2.98279339,22,50,4,2,1,1,1
82,600,242,300,116.5326031,137.0971801,0.006187027,0.002583506,225.7235155,10,100,21,500,33419.70702,102.3935019,4.368152613,16,40,10,4,1,2,1
83,350,329,400,117.110402,137.7769436,0.006753593,0.00319916,169.3188472,10,150,21,400,24626.15811,76.88792588,3.388226842,22,50,4,2,1,1,1
84,350,289,350,117.2891604,137.9872475,0.009232613,0.003997818,295.8566424,13,100,27,400,31451.30908,86.91738284,3.032331128,16,40,5,5,1,2,1
85,500,239,300,117.7449228,138.5234386,0.007374604,0.003157463,315.5401559,13,100,27,500,35116.12271,99.74836093,3.689724216,16,40,8,4,1,2,1
86,250,376,450,118.3920257,139.2847362,0.006212509,0.002994316,303.3819689,13,150,21,500,22670.80412,67.53111953,2.742280171,22,50,2,2,1,1,1
87,400,276,350,119.9410066,141.1070666,0.006940883,0.002820022,346.4627429,13,100,27,500,31034.4153,89.65410359,3.431834673,22,50,5,2,1,1,1
88,350,329,400,120.3765486,141.619469,0.007008099,0.003360832,220.9980464,10,100,21,400,27259.15639,82.11796956,3.406185684,22,50,4,2,1,1,1
89,200,398,500,120.8875378,142.2206327,0.008632164,0.004024774,368.6664242,13,100,27,400,26247.69924,72.11061705,2.479229722,22,50,1,2,2,1,1
90,550,226,300,121.1289691,142.5046695,0.009040901,0.003828493,260.720203,13,100,27,400,39174.73243,110.7685047,4.062539377,22,50,8,3,1,2,1
91,250,364,450,122.5896253,144.2230886,0.007186316,0.002880379,421.4653845,13,100,27,500,27370.90184,76.87414795,2.774319014,16,40,3,4,2,2,1
92,350,289,350,123.7911833,145.6366863,0.007939454,0.003510102,353.3960899,13,100,27,500,30051.65557,84.16824358,3.022700269,16,40,5,4,1,2,1
93,550,242,300,125.2362572,147.3367732,0.008591151,0.003566744,200.4907993,10,100,27,400,34281.75514,101.027755,4.029224569,16,40,9,5,1,2,1
94,350,329,400,125.7349373,147.9234556,0.007605149,0.003530865,220.9980464,10,100,21,400,27945.47771,83.46601238,3.410908184,22,50,4,3,1,1,1
95,300,317,400,126.6913624,149.0486617,0.009953575,0.004728071,161.357749,10,150,27,400,24887.73505,73.34223087,2.930161909,16,40,4,5,2,3,1
96,350,326,400,127.066884,149.4904518,0.006127772,0.003004141,389.889434,13,100,21,500,30757.3945,89.10999123,3.429928524,22,50,4,2,1,1,1
97,500,289,350,128.3820969,151.037761,0.006874189,0.003122991,312.9305637,13,100,21,400,39603.37353,113.6606391,4.295365646,16,40,8,5,1,2,1
98,350,289,350,129.2213651,152.0251354,0.010347815,0.004851043,295.8566424,13,100,27,400,32998.36511,89.95604379,3.042976248,16,40,5,5,1,3,1
99,350,329,400,129.7238656,152.6163125,0.008202517,0.003564744,169.3188472,10,150,21,400,26249.62636,80.07667243,3.399397745,22,50,4,3,1,1,1
100,500,289,350,130.3046446,153.2995819,0.005657323,0.002558041,370.4700112,13,100,21,500,37602.81265,109.7312234,4.28160001,16,40,8,4,1,2,1
101,450,292,350,132.7747995,156.2056465,0.008057864,0.0040164,212.870564,10,100,21,400,32819.2385,96.61770371,3.846752922,16,40,7,5,1,3,1
102,350,339,400,133.0153425,156.4886383,0.008291683,0.003507119,247.9503105,13,150,21,400,30274.10017,88.07635384,3.426831967,16,40,5,5,1,2,1
103,500,289,350,134.3281518,158.0331197,0.006181366,0.002492751,370.4700112,13,100,21,500,38117.88326,110.742903,4.285144153,16,40,8,4,1,2,1
104,250,351,450,134.9302418,158.741461,0.010293724,0.004874723,222.4001501,10,100,27,400,25507.48846,73.08263096,2.761853841,22,50,2,3,2,2,1
105,250,414,500,136.6924585,160.8146571,0.007837835,0.003868571,224.1405768,13,200,21,400,25561.72899,75.72454881,3.04964743,16,40,3,4,2,2,1
106,400,342,400,137.3676519,161.6090023,0.005654686,0.00235232,279.8166733,10,100,21,500,29202.61648,90.02125881,3.879351174,16,40,6,4,1,2,1
107,200,420,550,140.9849996,165.8647054,0.009302104,0.00445874,221.8022854,13,200,27,400,23512.14373,68.64505913,2.690670755,22,50,1,3,3,2,2
108,300,326,400,141.3984113,166.3510721,0.010839146,0.004354465,323.1473219,13,100,27,400,31565.20111,86.61237443,2.975689437,22,50,3,3,1,2,1
109,200,479,550,141.4836589,166.4513634,0.005964997,0.002808577,195.953489,10,200,21,500,18721.70642,59.1754217,2.657872365,22,50,2,2,1,1,1
110,450,276,350,142.4554422,167.5946379,0.00921833,0.003799523,300.474938,13,100,27,400,37666.05271,106.256788,3.879779919,22,50,6,3,1,2,1
111,600,226,300,143.3851662,168.6884308,0.00825707,0.003673146,313.0560145,13,100,27,500,41557.09708,118.5177815,4.42376203,22,50,9,3,1,2,1
112,400,289,350,143.4977059,168.8208304,0.010545933,0.00423633,305.2421927,13,100,27,400,36772.59774,100.9463365,3.471260011,16,40,6,6,1,3,1
113,350,389,450,143.8820324,169.2729793,0.005153364,0.002163346,465.2361651,13,100,21,500,33677.182,98.44356124,3.852274494,16,40,5,4,1,2,1
114,300,392,450,144.0229514,169.4387664,0.006009585,0.002913065,221.3019027,10,150,21,500,23803.18461,74.2656372,3.267573351,16,40,4,4,1,2,1
115,200,498,600,146.1077884,171.8915158,0.007373031,0.003146912,255.3551081,13,200,21,400,23992.99032,71.63165526,2.923878163,22,50,1,2,2,1,1
116,550,276,350,146.3095705,172.1289064,0.007602156,0.003615573,306.7590454,13,100,21,400,43218.43381,124.3167507,4.722612614,22,50,8,3,1,2,1
117,200,464,550,146.8573248,172.7733233,0.008877993,0.004417195,237.9212252,13,200,21,400,24534.07145,70.66305645,2.697673299,16,40,2,4,2,2,1
118,200,517,600,146.8742247,172.7932055,0.005602388,0.002409404,363.7679287,10,100,21,500,23928.49863,71.54736569,2.923319401,16,40,2,3,2,2,1
119,200,470,600,148.5271713,174.7378485,0.008890111,0.003656807,303.3819689,13,150,21,400,27099.60544,77.78738924,2.945108303,22,50,1,3,3,1,1
120,450,279,350,149.3822713,175.7438486,0.009162497,0.004355375,213.0227696,10,100,27,400,33185.4529,97.32425976,3.84930739,22,50,6,3,1,2,1
121,500,279,350,150.0632526,176.545003,0.006328333,0.003051735,254.9524736,1.00E+01,100,27,500,32182.18438,98.91979621,4.244747534,22,50,7,3,1,2,1
122,300,342,400,150.1864338,176.6899221,0.008191616,0.003957628,268.0952837,10,100,27,500,25944.00711,75.47427446,2.937274357,16,40,4,4,1,2,1
123,350,379,450,152.3109747,179.189382,0.006824367,0.003272438,195.0511948,10,150,21,400,27938.98207,86.95563459,3.813379947,22,50,4,3,1,2,1
124,250,464,550,154.8115552,182.1312414,0.005454223,0.002716289,528.3557154,13,100,21,500,31701.18561,90.50504527,3.378807305,16,40,3,4,2,2,1
125,250,448,550,155.9581698,183.4801997,0.00730449,0.003587437,302.0123227,1.30E+01,150,21,400,28814.1782,84.70525953,3.359292843,22,50,2,3,2,2,1
126,600,292,350,157.5835743,185.3924403,0.007196451,0.003095169,237.9601659,10,100,21,400,40551.31718,122.5030603,5.106987059,16,40,10,6,1,3,1
127,350,379,450,158.5282754,186.5038534,0.005706859,0.002816663,224.8177852,10,150,21,500,26317.41338,83.77061907,3.802222114,22,50,4,2,1,1,1
128,300,364,450,159.9427488,188.1679397,0.007735009,0.00349068,433.2866312,13,100,27,500,32619.80955,91.77527129,3.327717496,16,40,4,5,2,2,1
129,250,414,500,159.963326,188.1921483,0.007365798,0.003098859,341.9810615,13,150,27,500,26612.28658,77.8409654,3.056732504,16,40,3,4,2,2,1
130,600,292,350,160.2108345,188.4833347,0.007158335,0.003308165,237.9601659,10,100,21,400,40789.38167,122.9706564,5.108625154,16,40,10,6,1,3,1
131,200,448,550,160.2701882,188.5531626,0.00741064,0.003655348,355.5172359,13,150,27,500,24145.00784,69.93746988,2.694891469,22,50,1,2,2,1,1
132,300,364,450,160.4915545,188.8135935,0.007703902,0.003557463,433.2866312,13,100,27,500,32650.07946,91.83472614,3.32792578,16,40,4,5,2,2,1
133,350,326,400,160.9981942,189.4096403,0.010366678,0.004246923,247.1930296,13,150,27,400,31796.7453,91.05270685,3.437348086,22,50,4,3,1,2,1
134,300,376,450,161.0027267,189.4149726,0.006670447,0.003194796,322.8024536,13,150,27,500,27087.40661,80.78848904,3.289976009,22,50,3,2,1,1,1
135,600,289,350,161.8118403,190.3668709,0.007626669,0.003236439,329.4851184,13,100,21,400,47898.84617,137.1084644,5.157073247,16,40,10,6,1,3,1
136,450,292,350,162.4525819,191.1206845,0.007985039,0.003606817,257.3490013,10,100,27,500,32326.7111,95.65030256,3.843363896,16,40,7,5,1,3,1
137,450,326,400,162.8098383,191.5409862,0.006495212,0.002728887,408.5634299,13,100,21,500,38459.50333,112.406694,4.4025209,22,50,6,3,1,1,1
138,500,276,350,164.4264762,193.4429132,0.009721765,0.004072203,309.4383009,13,100,27,400,42336.05086,119.0065048,4.314227345,22,50,7,4,1,2,1
139,500,292,350,168.6678781,198.4327977,0.007516992,0.003086952,266.8319795,10,100,27,500,34537.54474,103.5588403,4.260919918,16,40,8,5,1,2,1
140,500,326,400,169.8796184,199.8583746,0.006905466,0.003364839,352.9943383,1.30E+01,100,21,400,43594.72237,126.5773463,4.897653281,22,50,7,3,1,2,1
141,250,417,500,173.5458547,204.1715938,0.007954306,0.003619958,313.3456369,10,100,27,500,26650.5573,77.89232033,3.05706046,16,40,3,4,2,2,1
142,200,464,550,173.5637757,204.1926773,0.008305046,0.00358284,291.229552,13,200,27,500,23519.32746,68.66993992,2.690690959,16,40,2,4,2,2,1
143,200,567,650,175.4593794,206.4227993,0.005444977,0.002630933,398.9485795,10,100,21,500,26024.04792,77.70796108,3.167630697,16,40,2,3,2,2,1
144,200,539,650,175.9036501,206.9454707,0.008385718,0.003387997,347.9210239,13,150,21,400,29847.65985,85.24598646,3.193864969,16,40,2,5,3,2,1
145,200,520,650,175.9244354,206.969924,0.008758222,0.003536854,473.6982276,13,100,21,400,33880.73516,93.26990243,3.221338461,22,50,1,3,3,2,2
146,200,542,650,176.7394788,207.9287985,0.008048059,0.003760015,189.799642,10,200,21,400,24599.67255,74.80032532,3.158128043,16,40,2,5,3,3,2
147,600,276,350,176.7810565,207.9777135,0.006531185,0.002874181,382.3161947,1.30E+01,100,27,500,44531.2247,130.4723854,5.133959473,22,50,9,3,1,2,1
148,400,339,400,177.1503008,208.4121186,0.00899306,0.004043827,268.0597683,13,150,27,400,35427.1145,102.2729832,3.922111151,16,40,6,6,1,3,1
149,500,292,350,178.0064278,209.4193269,0.010195396,0.004194025,232.4315399,10,100,27,400,38831.86596,111.9935615,4.290468661,16,40,8,7,1,3,1
150,300,417,500,178.3334478,209.8040562,0.008803238,0.00434311,268.1666479,10,100,21,400,32670.28662,94.80363305,3.673276534,16,40,4,6,2,3,1
151,550,289,350,179.4218653,211.0845475,0.006967752,0.00318013,390.9382912,13,100,27,500,43353.8924,124.6043543,4.723486237,16,40,9,5,1,3,1
152,400,376,450,179.9597485,211.7173512,0.006116701,0.0025448,460.4574798,13,100,21,500,38067.22889,111.6362054,4.399821703,22,50,5,3,1,1,1
153,300,476,550,180.8903216,212.8121431,0.005060505,0.002075883,318.7261131,13,200,21,500,27890.88819,88.43023696,3.985371432,22,50,3,2,1,1,1
154,200,567,650,182.1539712,214.2987896,0.005903619,0.00259632,198.5542381,10,250,21,500,21292.73685,68.28299659,3.135433052,16,40,2,4,2,2,1
155,500,276,350,183.5555503,215.9477062,0.011013052,0.005161307,309.4383009,13,100,27,400,44888.44763,124.0198128,4.331790101,22,50,7,4,1,2,1
156,250,529,600,185.7807885,218.5656335,0.004999419,0.002317316,283.4935187,10,150,21,500,24861.87452,79.40082854,3.619726425,22,50,2,2,1,1,1
157,450,392,450,186.0109193,218.8363756,0.005078869,0.002221128,331.9528541,10,100,21,500,35330.33574,110.7107941,4.898653837,16,40,7,4,1,2,1
158,300,439,500,186.5271081,219.4436565,0.006389512,0.0030734,366.7880281,13,150,21,500,30574.77593,90.713554,3.658787463,16,40,4,4,1,2,1
159,200,564,650,187.085189,220.1002223,0.006116096,0.002711825,438.919374,1.30E+01,150,21,500,27723.21021,81.07323378,3.179246869,16,40,2,4,2,2,1
160,300,476,550,187.1847926,220.2174031,0.005223315,0.002238095,397.7018254,13,150,21,500,30509.07221,93.63110343,4.003228555,22,50,3,2,1,1,1
161,250,498,600,187.6522494,220.7673523,0.007762024,0.003199735,269.6183749,1.30E+01,200,21,400,29376.68768,88.30556888,3.650692118,22,50,2,3,2,2,1
162,500,342,400,188.2456464,221.4654664,0.008070188,0.003451536,205.3950242,1.00E+01,150,21,400,37391.73947,114.1739424,4.85556759,16,40,8,7,1,3,1
163,600,276,350,189.0452495,222.4061759,0.007181761,0.003210164,382.3161947,13,100,27,500,45800.64153,132.9657194,5.142694188,22,50,9,3,1,2,1
164,300,467,550,190.2829164,223.8622545,0.007198858,0.003568046,226.9647338,10,150,21,400,30592.74991,93.7086769,4.004039813,16,40,4,5,2,3,1
165,350,376,450,192.3926382,226.3442803,0.008609502,0.004127597,384.9207527,13,100,27,400,38127.47323,107.1630903,3.882954902,22,50,4,3,1,2,1
166,400,389,450,193.4722743,227.6144403,0.007735062,0.00379734,295.6625399,13,150,21,400,37928.73876,111.2618662,4.399146416,16,40,6,6,1,3,1
167,200,614,700,194.9631079,229.3683623,0.005357844,0.002230395,375.9586338,13,200,21,500,26150.78292,79.96494538,3.39849398,16,40,2,4,2,2,1
168,600,289,350,195.3635295,229.8394464,0.008644862,0.003935369,342.784394,13,100,27,400,50212.35697,141.6525628,5.172992256,16,40,10,7,1,3,1
169,550,329,400,195.5341265,230.0401488,0.006062628,0.002740701,232.8501319,10,150,21,500,36142.69339,115.780093,5.306837858,22,50,8,3,1,2,1
170,300,417,500,196.1168987,230.7257632,0.009518834,0.004109573,212.2592472,10,150,27,400,30508.29997,90.48917027,3.658584611,16,40,4,6,2,3,1
171,450,314,400,196.3639672,231.016432,0.010684762,0.004943459,258.4887979,13,150,27,400,41144.16601,117.5774702,4.421271411,16,40,7,8,2,4,1
172,350,392,450,197.7157495,232.6067641,0.006852993,0.003294188,243.0520541,10,150,27,500,28678.46259,88.41658814,3.818445172,16,40,5,5,1,3,1
173,350,439,500,199.6994175,234.9404912,0.005906125,0.002551556,379.3614701,13,150,21,500,33683.21618,101.9086561,4.254965806,16,40,5,5,1,2,1
174,350,376,450,201.3447688,236.8761986,0.007487881,0.003462196,335.0134118,13,150,27,500,32132.39209,95.28010141,3.841995681,22,50,4,3,1,2,1
175,550,289,350,201.3725143,236.9088403,0.007950977,0.003952707,390.9382912,13,100,27,500,45522.38016,128.8636048,4.738407359,16,40,9,6,1,3,1
176,250,564,650,201.4340075,236.9811853,0.005175142,0.002083434,455.0729533,13,150,21,500,31232.83635,94.57783373,3.950637195,16,40,3,4,2,2,1
177,600,329,400,203.2250067,239.0882432,0.00705597,0.003161493,216.4334536,1.00E+01,150,21,400,41447.92439,130.2683706,5.803184315,22,50,9,4,1,2,1
