gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
71,0.20757470066159642,0.047146805350604254,5.620201025329958,PopSize_800,800,3,TwoPoint,0.9,0.7
72,0.20757470066159642,0.047146805350604254,5.620221548663,PopSize_800,800,3,TwoPoint,0.9,0.7
73,0.20757470066159642,0.047146805350604254,5.620229313329601,PopSize_800,800,3,TwoPoint,0.9,0.7
74,0.20697920207361373,0.047146805350604254,5.62166525394154,PopSize_800,800,3,TwoPoint,0.9,0.7
75,0.2060992156051859,0.047146805350604254,5.623783148004795,PopSize_800,800,3,TwoPoint,0.9,0.7
76,0.2060992156051859,0.047146805350604254,5.6237850660712985,PopSize_800,800,3,TwoPoint,0.9,0.7
77,0.20586969143401895,0.047146805350604254,5.6243380708520165,PopSize_800,800,3,TwoPoint,0.9,0.7
78,0.20586969143401895,0.047146805350604254,5.6243429271813055,PopSize_800,800,3,TwoPoint,0.9,0.7
79,0.20586969143401895,0.047146805350604254,5.624344056395865,PopSize_800,800,3,TwoPoint,0.9,0.7
80,0.20586969143401895,0.047146805350604254,5.624386599384452,PopSize_800,800,3,TwoPoint,0.9,0.7
81,0.20586969143401895,0.047146805350604254,5.624386599384452,PopSize_800,800,3,TwoPoint,0.9,0.7
82,0.20586969143401895,0.047146805350604254,5.624389631288651,PopSize_800,800,3,TwoPoint,0.9,0.7
83,0.20586969143401895,0.047146805350604254,5.624393431407492,PopSize_800,800,3,TwoPoint,0.9,0.7
84,0.20586969143401895,0.047146805350604254,5.624394564526786,PopSize_800,800,3,TwoPoint,0.9,0.7
85,0.20586969143401895,0.047146805350604254,5.62439459900787,PopSize_800,800,3,TwoPoint,0.9,0.7
86,0.20294599505529992,0.047146805350604254,5.63143128779616,PopSize_800,800,3,TwoPoint,0.9,0.7
87,0.20294599505529992,0.047146805350604254,5.631443652649559,PopSize_800,800,3,TwoPoint,0.9,0.7
88,0.20294599505529992,0.047146805350604254,5.6314495652365615,PopSize_800,800,3,TwoPoint,0.9,0.7
89,0.20294599505529992,0.047146805350604254,5.6314495652365615,PopSize_800,800,3,TwoPoint,0.9,0.7
90,0.20294599505529992,0.047146805350604254,5.631452384344477,PopSize_800,800,3,TwoPoint,0.9,0.7
91,0.20294599505529992,0.047146805350604254,5.631452384344477,PopSize_800,800,3,TwoPoint,0.9,0.7
92,0.20294599505529992,0.047146805350604254,5.631452384344477,PopSize_800,800,3,TwoPoint,0.9,0.7
93,0.20294599505529992,0.047146805350604254,5.631452384344477,PopSize_800,800,3,TwoPoint,0.9,0.7
94,0.20294599505529992,0.047146805350604254,5.631452687226949,PopSize_800,800,3,TwoPoint,0.9,0.7
95,0.20294599505529992,0.047146805350604254,5.631452811876492,PopSize_800,800,3,TwoPoint,0.9,0.7
96,0.20294599505529992,0.047146805350604254,5.631454757981183,PopSize_800,800,3,TwoPoint,0.9,0.7
97,0.20271647088413297,0.047146805350604254,5.63208891015759,PopSize_800,800,3,TwoPoint,0.9,0.7
98,0.19922125117595535,0.047146805350604254,5.640534926705419,PopSize_800,800,3,TwoPoint,0.9,0.7
99,0.19922125117595535,0.047146805350604254,5.64053678065971,PopSize_800,800,3,TwoPoint,0.9,0.7
100,0.19922125117595535,0.047146805350604254,5.640544357624708,PopSize_800,800,3,TwoPoint,0.9,0.7
0,1.0959247258891458,0.055153850158306136,3.432748027997843,PopSize_900,900,3,TwoPoint,0.9,0.7
1,0.6169538119896684,0.055153850158306136,4.602811800348544,PopSize_900,900,3,TwoPoint,0.9,0.7
2,0.6169538119896684,0.055153850158306136,4.602811800348544,PopSize_900,900,3,TwoPoint,0.9,0.7
3,0.6169538119896684,0.055153850158306136,4.602811800348544,PopSize_900,900,3,TwoPoint,0.9,0.7
4,0.48803025080751805,0.05450904266826634,4.919200005929049,PopSize_900,900,3,TwoPoint,0.9,0.7
5,0.4198380625518934,0.05326482836916775,5.086750362980622,PopSize_900,900,3,TwoPoint,0.9,0.7
6,0.3568086670940335,0.05326482836916775,5.241036811191479,PopSize_900,900,3,TwoPoint,0.9,0.7
7,0.3568086670940335,0.0500936353748571,5.248054518915101,PopSize_900,900,3,TwoPoint,0.9,0.7
