gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
38,0.3388428377022419,0.05594396421566203,5.280109002187161,CXPB_0.8,100,3,OnePoint,0.8,0.2
39,0.3388428377022419,0.05594396421566203,5.280109002187162,CXPB_0.8,100,3,OnePoint,0.8,0.2
40,0.3388428377022419,0.05594396421566203,5.280109002187162,CXPB_0.8,100,3,OnePoint,0.8,0.2
41,0.33137484315008736,0.05594396421566203,5.2983146626652315,CXPB_0.8,100,3,OnePoint,0.8,0.2
42,0.33137484315008736,0.05594396421566203,5.2983146626652315,CXPB_0.8,100,3,OnePoint,0.8,0.2
43,0.33137484315008736,0.05594396421566203,5.298346434785492,CXPB_0.8,100,3,OnePoint,0.8,0.2
44,0.33137484315008736,0.05594396421566203,5.298346434785493,CXPB_0.8,100,3,OnePoint,0.8,0.2
45,0.33137484315008736,0.05594396421566203,5.298346434785492,CXPB_0.8,100,3,OnePoint,0.8,0.2
46,0.33137484315008736,0.05594396421566203,5.298380110345633,CXPB_0.8,100,3,OnePoint,0.8,0.2
47,0.33137484315008736,0.05594396421566203,5.298393870563013,CXPB_0.8,100,3,OnePoint,0.8,0.2
48,0.32479899716227256,0.05594396421566203,5.31425750778053,CXPB_0.8,100,3,OnePoint,0.8,0.2
49,0.32479899716227256,0.05594396421566203,5.314280050361795,CXPB_0.8,100,3,OnePoint,0.8,0.2
50,0.32479899716227256,0.05594396421566203,5.314310937764287,CXPB_0.8,100,3,OnePoint,0.8,0.2
0,inf,inf,0.0,CXPB_0.9,100,3,OnePoint,0.9,0.2
1,inf,inf,0.0,CXPB_0.9,100,3,OnePoint,0.9,0.2
2,inf,inf,0.0,CXPB_0.9,100,3,OnePoint,0.9,0.2
3,inf,inf,0.0,CXPB_0.9,100,3,OnePoint,0.9,0.2
4,0.5203557263240178,0.06962762633894864,4.811272752418405,CXPB_0.9,100,3,OnePoint,0.9,0.2
5,0.5203557263240178,0.06962762633894864,4.811272752418405,CXPB_0.9,100,3,OnePoint,0.9,0.2
6,0.4687060520198696,0.06962762633894864,4.9358342639840975,CXPB_0.9,100,3,OnePoint,0.9,0.2
7,0.44427702785015694,0.055218602723397424,5.023291072655674,CXPB_0.9,100,3,OnePoint,0.9,0.2
8,0.4414440740814791,0.055218602723397424,5.030017753543921,CXPB_0.9,100,3,OnePoint,0.9,0.2
9,0.41741974600522025,0.055218602723397424,5.089176050826039,CXPB_0.9,100,3,OnePoint,0.9,0.2
10,0.41741974600522025,0.055218602723397424,5.089191147903943,CXPB_0.9,100,3,OnePoint,0.9,0.2
11,0.41741974600522025,0.055218602723397424,5.089191147903943,CXPB_0.9,100,3,OnePoint,0.9,0.2
12,0.41741974600522025,0.055218602723397424,5.089191147903943,CXPB_0.9,100,3,OnePoint,0.9,0.2
13,0.3864722282579034,0.055218602723397424,5.163716646336305,CXPB_0.9,100,3,OnePoint,0.9,0.2
14,0.3864722282579034,0.055218602723397424,5.163716646336305,CXPB_0.9,100,3,OnePoint,0.9,0.2
15,0.3864722282579034,0.055218602723397424,5.163716646336305,CXPB_0.9,100,3,OnePoint,0.9,0.2
